start	end	text
337680	338080	¿tu nombre?
338320	338940	Rodrigo
338940	340240	¿me puede acotar
340240	341000	en una frase
341000	341760	el desafío?
342760	343560	porque me perdí
343560	343940	la experiencia
343940	344940	de una sucursal
344940	346060	mejorar la experiencia
346060	346840	de la sucursal
346840	347140	física
347140	349140	mejorar
349140	350040	se ve ahí
350040	350220	¿no?
350440	350600	sí
350600	352500	mejorar
352500	354840	experiencia
354840	359140	sucursal
359140	363440	mediante
363440	367240	Computer Vision
367240	367700	¿cierto?
367700	369140	nada más
369140	369580	ya
369580	370360	y ahí
370360	372140	tú ya me expresaste
372140	372880	algunos factores
372880	373660	que están mirando
373660	375560	¿cuáles serían eso?
376120	376520	sociales
376520	377000	por ejemplo
377000	379280	o
379280	380600	culturales
380600	381760	o institucionales
381760	382840	sociales se refiere
382840	383560	a todo lo que
383560	385640	no es ni tecnológico
385640	386200	ni económico
386200	386800	sino que es más bien
386800	387240	cultural
387240	388100	¿qué está pasando?
388820	389980	las revoluciones
389980	391540	los gustos
391540	392200	de la gente
392200	393800	los movimientos
393800	394500	la urbanización
394500	394940	no sé
394940	395740	¿ya?
395740	396980	¿qué están mirando?
397340	398260	tres factores
398260	399380	simples
399380	406480	análisis del
406480	407400	flujo y tiempo
407400	408120	de espera
408120	408420	de
408420	410600	horas
410600	411220	punta
411220	411680	horas
411680	412900	zona de mayor
412900	413600	infección
413600	414680	entonces
414680	415460	quizá
415460	416120	la idea
416120	417280	es que lo digamos
417280	418680	como una oportunidad
418680	419320	o un problema
419320	419740	por ejemplo
419740	420940	tiempos de espera
420940	421560	altos
421560	422020	tiempos de espera
422020	422280	altos
422280	423500	¿ya?
423500	426280	la otra
426280	430320	medición de la interacción
430320	431040	entre cliente
431040	431560	y el personal
431560	432780	¿ya?
434220	435400	¿qué problema
435400	435660	tiene?
436140	436680	duración
436680	438460	duración
438460	441020	del servicio
441020	442640	y también
442640	443420	la mirada
443420	444960	queremos ver
444960	445500	el lenguaje
445500	446080	corporal
446080	447040	del personal
447040	447720	como atiende
447720	448820	al cliente
448820	451140	¿y por qué
451140	452000	quieres ver eso
452000	452940	en el lenguaje
452940	453440	corporal?
453600	454100	¿qué crees tú
454100	455120	que puede pasar
455120	456140	en ir alguna
456140	456720	hipótesis
456720	457080	o como
457080	458620	una relación
458620	459120	de abuso
459120	459500	quizá
459500	459960	una relación
459960	460560	como de abuso
460560	460900	poder
460900	461840	la tendencia
461840	462140	que está
462140	462500	pasando
462500	463240	ya
463240	467020	el personal
467020	467760	quiere
467760	469180	atención
469180	470240	que sea
470240	470640	más
470640	471580	pausada
471580	472780	muchas veces
472780	474560	el personal
474560	475660	quiere cerrar
475660	476020	el ticket
476020	476640	y atenderlo
476640	477580	y hacer un producto
477580	479160	y más rápido
479160	480140	le va a dar
480140	480480	a su gusto
480480	481160	mucho mejor
481160	482540	perfecto
482540	482920	se le mide
482920	483580	la propiedad
483580	483860	entonces
483860	484400	eso lo quiere
484400	484640	mover
484640	485080	el compuesto
485080	486200	a los pensionados
486200	489900	perfecto
489900	491420	perfecto
491420	491680	entonces
491680	492440	ahí como
492440	492900	para hacer
492900	493500	un resumen
493500	495720	desafío
495720	495960	mejor
495960	496360	experiencia
496360	496780	en sucursal
496780	497100	mediante
497100	498220	computer vision
498220	500600	factores sociales
500600	501040	el tiempo
501040	501640	de espera
501640	502200	de
502200	504500	una persona
504500	505540	en una sucursal
505540	506040	es alta
506040	506620	la interacción
506620	507340	cliente
507340	507940	persona
507940	509200	más que lenta
509200	509680	quizá
509680	510060	es
510060	511140	compleja
511140	511900	o es difícil
511900	512160	de
512160	514580	es difícil
514580	515860	de medir
515860	516180	o de
516180	516640	no sé
516640	517700	me imagino
517700	519180	y tercero
519180	520780	esa está buena
520780	521760	socialmente
521760	522740	los pensionados
522740	523340	requieren
523340	523980	atención
523980	524980	más personalizada
524980	526960	adultos mayores
526960	528580	etcétera
528580	528940	ya
528940	530700	ahora
530700	532280	la parte económica
532280	536380	tener como
536380	537060	tres factores
537060	538300	o tendencia
538300	539220	oportunidad económica
539220	540240	donde hay un nicho
540240	541080	lo mencionado
541080	542300	pagarían por esto
542300	542920	el banco
542920	543460	los gerentes
543460	544020	están buscando
544020	544900	incertariedad
544900	545640	algo así
545640	556420	excelente
556420	566360	lo que queremos
566360	566720	ver
566720	567100	también
567100	569500	no sé si lo llamamos así
569500	570540	pero como justificar
570540	571260	la inversión
571260	571800	tecnológica
571800	572620	que vamos a colocar
572620	574340	de cara
574340	575880	a la medición
575880	576760	no sé si eso también
576760	577280	va a permitir
577280	578680	tener como
578680	579980	oportunidad
579980	580760	que al final
580760	582940	lo que veíamos
582940	583780	lo que veíamos
583780	584560	es que requiere
584560	585220	alta inversión
585220	585740	económica
585740	586460	para poder tener
586460	587800	las cámaras
587800	588200	todo eso
588200	589320	se tiene que justificar
589320	590480	de cara
590480	591760	a la evolución
591760	593420	que estamos dando
593420	593860	al servicio
593860	595580	no sé si se puede
595580	596160	pero hay como
596160	597120	un willing to pay
597120	597640	de
597640	599180	pagar
599180	600680	por
600680	601980	tecnología
601980	602780	sofisticada
602780	603120	quizás
603120	606620	esto sirve
606620	606900	para todos
606900	607480	los otros grupos
607480	608600	por si acaso
608600	610280	¿ya?
610500	611080	¿y un tercer
611080	611880	factor económico?
612100	612720	¿o tienes dos nomás?
612720	613360	lo que veíamos
613360	613660	nosotros
613660	614100	es la prevención
614100	614280	de
614280	616640	que se puedan
616640	617420	relacionar
617420	618580	con las situaciones
618580	619400	cuando la gente
619400	619960	pasa
619960	620740	en las situaciones
620740	621100	que
621100	622320	hay una merma
622320	623320	exactamente
623320	624000	que podría
624000	625140	que el cajero
625140	625700	pueda
625700	627060	como la
627060	627540	que hace
627540	628260	la bicicleta
628260	631440	no atiende
631440	631840	y saca
631840	632120	mi dinero
632120	632760	la cajita
632760	634100	después la repongo
634100	634680	entonces también
634680	635140	quiere ver
635140	635840	temas de estado
635840	636520	de la salud
636520	638100	perfecto
638100	638940	también es pérdida
638940	639360	para la
639360	641180	y también hay que
641180	641800	cuantificar
641800	642160	¿no cierto?
642340	643420	cuantificar pérdida
643420	646000	ya
646000	648000	perfecto
648000	648940	y ahora
648940	649640	¿cierto?
651160	652200	la idea es que
652200	653940	con los conocimientos
653940	654540	¿cierto?
656540	657680	de la que es anterior
657680	658440	y la clase
658440	658920	de hoy
658920	659580	y la tercera
659580	659960	clase
659960	660440	esto va a ser
660440	660800	un proyecto
660800	661260	que vamos a ir
661260	661820	avanzando
661820	662320	de a poquito
662320	663120	cosa que ustedes
663120	663580	trabajen
663580	664800	durante la semana
664800	665220	también
665220	666280	es
666280	667400	cerrar
667400	668140	el proyecto
668140	668960	en ocupar
668960	670800	computer vision
670800	672160	technology
672160	673140	por así decirlo
673140	674340	y aquí
674340	675220	tienes algún
675220	675960	algoritmo
675960	676380	o algo
676380	677520	que están
677520	678180	pensando
678180	679180	por ejemplo
679180	680080	lo que entiendo
680080	680900	cámaras de seguridad
680900	681160	¿cierto?
681160	681260	¿cierto?
685260	686460	¿usar cámaras de seguridad?
686460	688560	porque eso ya
688560	689260	te dice algo
689260	691180	hay un requerimiento
691180	691540	o sea
691540	692820	algoritmos
692820	693600	de computer vision
693600	694960	para cámaras de seguridad
694960	695860	ahora no sabes
695860	696340	si va a estar
696340	697400	en la cámara
697400	698880	o en el streaming
698880	700120	o en la nube
700120	700460	no sé
700460	700880	pero ya
700880	701360	¿cierto?
701400	702540	no sabes el despliegue
702540	703340	pero si sabes
703340	704020	que quieres ocupar
704020	704780	y que tienes
704780	705640	una infraestructura
705640	707700	una infraestructura
707700	708020	¿cierto?
709380	709860	infraestructura
709860	712220	existente
712220	723420	perfecto
723420	723780	¿qué otro
723780	725420	factor tecnológico?
725420	725760	¿qué otro
725760	727600	factor tecnológico?
727600	727820	¿qué es lo que hay?
729420	730760	¿tapos en tiempo real?
731040	731460	eso sí
731460	732220	armar un dato
732220	732780	en tiempo real
732780	733120	para
733120	734240	para la mejor
734240	734920	toma de decisión
734920	736040	de cuando tenemos
736040	736380	que
736380	738840	hacia los gerentes
738840	739600	de la subversal
739600	740420	para que puedan
740420	741860	reaccionar en tiempo real
741860	743820	perfecto
743820	745500	y el tema
745500	746100	lo otro que vimos
746100	746940	es el envío
746940	747640	de notificaciones
747640	748060	también
748060	749020	alertas
749020	750800	indicando
750800	751240	escape
751240	752040	del umbral
752040	752540	por ejemplo
752540	753160	alerta
753160	753700	que se están
753700	754900	bien
754900	755400	entró
755400	756260	y se fue
756260	756960	y te puede dar
756960	757520	alerta
757520	758260	en tiempo real
758260	759300	y lo otro
759300	759840	es que
759840	761040	pensando
761040	761980	algoritmos
761980	763600	de
763600	764500	human
764500	765160	object
765160	765900	interaction
765900	767940	que es básicamente
767940	768460	esto
768460	769520	o de
769520	770120	human
770120	770840	interaction
770840	772200	dos personas
772200	772880	interactuando
772880	773400	y tratar de
773400	774180	descifrar
774180	775680	su relación
775680	776740	si es cordial
776740	777640	quizá
777640	778700	algo así
778700	778960	¿cierto?
779880	780540	¿algo más?
781740	782540	perfecto
782540	783420	entonces
783420	784380	después viene
784380	785640	este cruce
785640	788380	este cruce
788380	788740	¿cierto?
789980	790180	y
790180	791840	escribieron un poco
791840	793500	digo
793500	795900	el punto
795900	796320	es que escribieron
796320	796880	de esta manera
796880	799180	existe la oportunidad
799180	800460	para crear
800460	802540	un sistema
802540	803540	de vigilancia
803540	804300	en tiempo real
804300	805060	un algoritmo
805060	806280	de human object interaction
806280	807260	usando las cámaras
807260	807800	de seguridad
807800	809420	que maximice
809420	810040	la venta
810040	810260	que usa
810260	810840	el producto
810840	812680	ocupando un perfil
812680	813560	personalizado
813560	814900	tecnología
814900	815840	sofisticada
815840	816740	y disminuyendo
816740	817520	la merma
817520	818060	por fraude
818060	819160	o sea
819160	819820	como sacando
819820	820280	algunas
820280	821000	keywords
821000	822220	de los factores
822220	823000	y tratando de decir
823000	824000	acá hay una oportunidad
824000	827780	aumentando
827780	828280	la necesidad
828280	828940	de la
828940	829480	sustentación
829480	830480	para generar
830480	831280	valor económico
831280	831800	de forma
831800	832440	eficaz
832440	833620	y transparente
833620	834400	super
834400	836300	pero agrégale
836300	837080	como alguna
837080	837840	frasecita
837840	839120	de tecnología
839120	840460	ocupando
840460	841640	infraestructura existente
841640	841900	con
841900	842500	brazo
842500	843520	por inteligente
843520	844420	y algoritmos
844420	844940	que detecten
844940	845420	interacción
845420	846540	humano-humano
846540	847540	por ejemplo
847540	850120	perfecto
850120	851580	y eso
851580	852020	mandaron
852020	852960	al webcurso
852960	853340	o lo mandaron
853340	853780	por correo
853780	854940	eso mandaron
854940	855380	por correo
855380	857620	perfecto
857620	858360	tarea 1
858360	858860	check
858860	860340	porque el proyecto
860340	861160	es la única
861160	861520	nota
861520	862360	ya
862360	862960	vamos
862960	863460	otro
863460	865300	vamos a cambiarnos
865300	866100	al mundo online
866100	866860	a ver si están
866860	870320	algunos de ustedes
870320	870800	si está
870800	871700	con esto
871700	872260	en un papel
872260	872800	y lo puede
872800	873700	exponer
873700	874620	en dos minutos
874620	878060	Benjamín
878060	879200	Yulisa
879200	880500	Rodrigo
880500	881380	Oscar
881380	883400	operador de sala
883400	883640	no
883640	884240	operador de sala
884240	884680	no
884680	888600	alguien online
888600	889720	yo lo voy
889720	890100	escribiendo
890100	890560	en pantalla
890560	895820	ah
895820	896980	no se escucha
896980	901140	tienen que
901140	901800	desmutarse
901800	902820	¿me escuchan?
902820	910640	¿alguien está
910640	910980	hablando?
913020	913200	ya
913200	913920	vamos por un
913920	914880	proyecto entonces
914880	916060	presencial
916060	917380	¿alguien más
917380	918260	tiene algo así?
918740	918880	pero
918880	919640	vale
919640	921460	¿cuál es tu nombre?
922260	922740	Isabel
922740	930860	desafío
930860	935560	sí
935560	941780	teníamos como desafío
941780	943760	el poder monitorear
943760	944460	el caso
944460	946060	cultivo
946060	947020	agrícola
947020	947720	que va de cara
947720	948460	a la producción
948460	950020	y crícola
952740	953440	ya
953440	955740	eh
955740	964660	espero
964660	965280	si lo uso
965280	966220	B
966220	966660	B
966660	966720	B
966720	966920	B
966920	967360	Nicola
967360	968920	también
968920	969580	bueno
969580	969840	la idea
969840	970500	es poder
970500	971260	abarcar
971260	971560	lo que es
971560	972340	la vulnerabilidad
972340	973160	de las plagas
973160	979620	y también
979620	980560	abarcar temas
980560	981040	de cambio
981040	981800	climático
981800	984780	pero
984780	986040	si te fijas
986040	986560	está un poco
986560	987100	disperso
987100	988020	¿cuál es el desafío
988020	988620	exactamente?
990980	991160	ya
991160	991800	eso
991800	997620	monitorear
997620	998560	cultivos
998560	1001760	agrícolas
1001760	1002620	pero
1002620	1003700	acá hay que poner
1003700	1004900	como un mediante
1004900	1006180	o sea
1006180	1006960	monitorear
1006960	1007680	cultivos agrícolas
1007680	1008420	mediante
1008420	1009040	algoritmos
1009040	1009180	de
1009180	1010640	o mediante
1010640	1011620	inspección
1011620	1012520	inteligente
1012520	1012840	o
1012840	1015500	eso
1015500	1015900	drones
1015900	1017140	drones
1017140	1017640	que permitan
1017640	1018020	capturar
1018020	1018740	las imágenes
1018740	1021000	con algoritmo
1021000	1021600	de
1021600	1023780	redes neuronales
1023780	1025280	convulsionales
1025280	1025880	que pueden trabajar
1025880	1027260	con sensores
1027260	1028540	que permitan estimar
1028540	1029580	la temperatura
1029580	1030620	el viento
1030620	1032320	eh
1032320	1033060	¿y qué cosa
1033060	1033680	con imágenes
1033680	1034380	quieren detectar
1034380	1034860	con los drones?
1035640	1036320	hojas
1036320	1037900	hojas
1037900	1038360	la calidad
1038360	1039020	de las frutas
1039020	1039800	ya
1039800	1042460	o sea
1042460	1042880	monitorear
1042880	1043620	como la salud
1043620	1044340	de los cultivos
1044340	1047180	perfecto
1047180	1047520	ya
1047520	1049880	por factores
1049880	1050740	sociales
1050740	1051760	o
1051760	1052920	tendencias
1052920	1053360	sociales
1053360	1053920	por ejemplo
1053920	1067080	presión
1067080	1067700	por mantener
1067700	1068580	eh
1068580	1069200	activos
1069200	1069820	de buena calidad
1069820	1073760	pulsión
1073760	1075040	presión
1075040	1076200	presión
1076200	1076800	por mantener
1076800	1078640	de buena calidad
1078640	1081200	que nos
1081200	1081420	haga
1081420	1083460	ser competitivos
1083460	1084360	en el mercado
1084360	1088740	y poder
1088740	1089580	tener una
1089580	1092060	en los cambios
1092060	1092480	climáticos
1092480	1093160	poder tener
1093160	1093780	una variación
1093780	1094480	en los cultivos
1094480	1095020	¿una qué?
1095460	1096480	variación de cultivo
1096480	1097220	por el efecto
1097220	1098080	del cambio climático
1098080	1099660	como estar preparado
1099660	1100140	para la
1100140	1102020	como ser más
1102020	1102460	adaptable
1102460	1102860	algo así
1102860	1106420	resiliente
1106420	1106700	claro
1106700	1108140	al cambio
1108140	1108660	climático
1108660	1112080	perfecto
1112080	1112840	¿se ve en online
1112840	1113020	no?
1113920	1114140	ya
1114140	1116800	¿factor económico?
1117640	1118240	reducción
1118240	1118700	de los costos
1118700	1119200	operativos
1119200	1121180	hay que ser
1121180	1121520	la tarea
1121520	1122680	pero perfecto
1122680	1123340	se nota que están
1123340	1123980	en primer año
1123980	1124320	ya
1124320	1125920	¿reducción
1125920	1126220	de qué?
1127160	1127740	de los costos
1127740	1128240	operativos
1128240	1129200	reducción
1129200	1129700	costo
1129700	1130180	operativo
1130180	1135480	pero ahí
1135480	1136340	hay que
1136340	1137200	creo yo
1137200	1137980	así como una
1137980	1138240	ayuda
1138240	1138780	es que
1138780	1139800	traten de hacer
1139800	1140260	el match
1140260	1140780	por ejemplo
1140780	1141880	reducción de costo
1141880	1142260	operativo
1142260	1143740	en la inspección
1143740	1144920	porque
1144920	1146460	para ponerle
1146460	1147120	como un
1147120	1147680	un
1147680	1148940	un apellido
1148940	1149700	porque
1149700	1150140	operativo
1150140	1150840	es gigante
1150840	1152220	específicamente
1152220	1153200	queremos
1153200	1153440	meter
1153440	1153960	cultivos
1153960	1154500	para ver
1154500	1156420	porque estamos
1156420	1156900	gastando
1156900	1157480	en personas
1157480	1157960	por ejemplo
1157960	1158680	que inspeccionan
1158680	1159440	las plantas
1159440	1160720	con enfermedades
1160720	1161340	y gastamos
1161340	1161920	en personas
1161920	1162620	en horas
1162620	1163920	costos operativos
1163920	1164720	de inspección
1164720	1165220	quizás
1165220	1165880	o costos operativos
1165880	1166780	de monitoreo
1166780	1167780	pongámosle
1167780	1168240	de monitoreo
1168240	1168420	¿ya?
1170540	1171040	lo que pasa
1171040	1171660	es que abarca
1171660	1172520	como varias cosas
1172520	1173240	la reducción
1173240	1173580	de costo
1173580	1173820	porque
1173820	1175340	solo en monitoreo
1175340	1176000	estamos hablando
1176000	1176440	también
1176440	1177220	de que si
1177220	1177800	logramos
1177800	1178240	tener
1178240	1179120	un monitoreo
1179120	1179580	asiciente
1179580	1180320	podemos reducir
1180320	1180800	los costos
1180800	1181600	de riego
1181600	1182640	claro
1182640	1184820	si
1184820	1186020	de monitoreo
1186020	1187020	y cuidado
1187020	1188940	¿ya?
1189380	1189920	¿otro factor
1189920	1190460	económico?
1191000	1191820	nicho de mercado
1191820	1193780	como productores
1193780	1194460	de vino premium
1194460	1198080	y escalabilidad
1198080	1198920	escalabilidad
1198920	1199700	con otros
1199700	1200080	cultivos
1200080	1201240	agrícolas
1201240	1206740	escalabilidad
1206740	1207600	para
1207600	1209020	otros productos
1209020	1209800	agrícolas
1209800	1213800	perfecto
1213800	1214620	ya
1214620	1216020	¿y tecnológico?
1216020	1217580	¿qué?
1217580	1219780	¿de redes
1219780	1221760	neuronales
1221760	1222720	convulsionales
1222720	1224000	sensores
1224000	1226720	que no toma imágenes
1226720	1228040	drones
1228040	1228840	para la captura
1228840	1229940	de imágenes
1229940	1233500	traten de acotar un poco
1233500	1234460	porque igual el proyecto
1234460	1237240	para que lo enfoquen solo en computer vision
1237240	1238880	traten de sacar la parte de sensores
1238880	1240940	sensación, instrumentalización
1240940	1244240	o instrumentación
1244240	1245760	y solo
1245760	1247720	enfocado en drones, imágenes
1247720	1249520	y algunas enfermedades, cosa que
1249520	1251480	en la última clase pueden exponer esto
1251480	1252580	en 5 slides
1252580	1254120	¿ya?
1256460	1258000	y lo otro
1258000	1260060	factor económico
1260060	1262040	hay que pensar, por ejemplo
1262040	1264200	monitoreo de qué, de enfermedades
1264200	1266120	cantidad de fruta
1266120	1267140	cantidad de árboles
1267140	1269360	el árbol, como ponerle
1269360	1272120	darle una derivada más, cosa que sea
1272120	1273360	más obvio, ya
1273360	1274960	drones y
1274960	1276340	¿qué más?
1277520	1278540	detección de plagas
1278540	1286220	de alertas en línea
1286220	1287680	perfecto
1287680	1290080	internet of things
1290080	1291480	usando ese tipo de
1291480	1292980	perfecto
1292980	1294520	ya
1294520	1295860	ya
1295860	1297340	y el PUC
1297340	1299680	tenemos que existe una oportunidad
1299680	1301280	para crear un sistema inteligente
1301280	1301900	de monitoreo
1301900	1302280	artículos
1302280	1303620	que utilice drones y algoritmos
1303620	1304140	de visión
1304140	1304880	computacional
1304880	1306500	para detectar condiciones críticas
1306500	1307140	en viñedos
1307140	1308320	como estragístico
1308320	1309540	enfermedades foliares
1309540	1310620	maduración desigual
1310620	1311980	y visualizar
1311980	1313220	esta información
1313220	1314420	en un panel de control
1314420	1315720	georreferenciado
1315720	1316780	en tiempo real
1316780	1318880	wow
1318880	1321060	¿eso va a ser
1321060	1321920	la tesis de usted
1321920	1323120	o es solo mal?
1324200	1324800	bueno
1324800	1325820	está bueno
1325820	1326060	ya
1326060	1328520	el estrés hídrico
1328520	1329020	por ejemplo
1329020	1330800	está súper relacionado
1330800	1332000	con visión computacional
1332000	1333500	para ver por ejemplo
1333500	1335100	cuán desértico
1335100	1335560	es algo
1335560	1336780	con cámaras
1336780	1337720	hiperespectrales
1337720	1338140	por ejemplo
1338140	1339680	perfecto
1340680	1342140	ya vamos a la última
1342140	1345240	¿alguien online
1345240	1346040	que se atreva
1346040	1348040	a expresar
1348040	1348820	su tarea?
1350280	1351260	pero fue nosotros
1351260	1354200	ahora se escucha bien
1354200	1355640	que uno nomás
1355640	1356120	hable
1356120	1356940	y cuente
1356940	1358720	¿se escucha bien?
1359520	1359800	sí
1359800	1362380	ah ya
1362380	1363420	ya excelente
1363420	1364900	bueno
1364900	1365440	nosotros
1365440	1367400	decidimos
1367400	1368000	incrementar
1368000	1369000	con computer vision
1369000	1370360	la identificación
1370360	1371260	de los principales
1371260	1372000	focos de incendios
1372000	1372660	forestales
1372660	1375100	perfecto
1375100	1377520	y consideramos
1377520	1378340	como factores
1378340	1378900	sociales
1378900	1382600	ya
1382600	1384940	que en primer lugar
1384940	1386060	afecta a las comunidades
1386060	1387260	cercanas a los incendios
1387260	1387940	forestales
1387940	1389660	perfecto
1389660	1391660	en segundo lugar
1391660	1392740	destruye el patrimonio
1392740	1393740	público y privado
1393740	1395600	perfecto
1395600	1397540	y en tercer lugar
1397540	1398540	genera enfermedades
1398540	1399360	respiratorias
1399360	1400060	quemaduras
1400060	1401280	destruye la flora
1401280	1403380	y la fauna
1403380	1404000	y contaminio
1404000	1404600	de los suelos
1404600	1405640	de cultivo
1405640	1407400	ya
1407400	1410440	excelente
1410440	1412500	económico
1412500	1414240	como factores
1414240	1415120	económicos
1415120	1415860	bueno
1415860	1416820	en primer lugar
1416820	1417900	las viñas
1417900	1418800	las forestales
1418800	1419500	las agrícolas
