start	end	text
350900	365800	Como les comentaba, el problema está enfocado en un centro logístico de unidades, de un importador y retail, de una empresa que importa y vende unidades automotrices, pequeñas, medianas y grandes.
365800	385260	Entonces, en el centro logístico ocurre cuando una unidad es vendida y se mueve, como hay muchas unidades estacionadas alrededor, se corre el riesgo de que tanto la unidad que es vendida y que se está moviendo, como las que están estacionadas alrededor, sufren algún tipo de daño, en este caso en la pintura.
385260	386600	¿Algún tipo de...?
386600	387480	¿Eso es lo mandante por correo?
387740	387960	Sí.
388140	388420	Ah, ya.
388860	389320	¿Cuál es tu nombre?
389520	390040	Juan Pablo.
390220	390560	Juan Pablo.
390660	390860	Sí, bien.
391040	391180	¿Sí?
391240	391780	¿Lo vio?
392060	392460	Sí, lo hice.
392560	392940	Ah, ya.
393440	397920	Ya, pero no, explícame, porque lo vi por correo, pero está pertinente, está bueno, subiste un Word.
398240	398680	Exacto.
398740	399420	Sí, ya.
400360	421420	Entonces ocurre que cuando las unidades son vendidas, las que están ahí con el riesgo de sufrir algún golpe, así como también la que es vendida, y eso genera finalmente retrasos en los tiempos de entrega a los clientes finales, impactando su experiencia de usuario, su experiencia de cliente, ¿ya?
421420	432640	Porque efectivamente si yo a usted le digo que la unidad se la voy a entregar mañana y después producto de un golpe donde hay que desabollar y pintar, se la entrego cinco días más tarde, obviamente se va a molestar, ¿ya?
433400	441220	Y eso genera un problema también en las unidades que quedan estacionadas con algún tipo de golpe, que después son inspeccionadas manualmente.
441220	467420	Entonces, donde en este patio hay varios miles de unidades estacionadas, que claro, estar haciendo el chequeo manual uno a uno por una persona que va viendo, genera el consiguiente problema de que la persona no necesariamente puede identificar a todas las unidades que están con daño.
467420	477340	Y por consiguiente genera retrasos también en los tiempos de entrega de las otras unidades que están ahí estacionadas cuando son vendidas.
477900	485060	Porque recién ahí cuando las van a buscar se dan cuenta que tienen algún daño y tienen que pasar por desabollar y pintura nuevamente.
486640	492480	Ya, si te interpreto bien, el POC es un sistema de detección de defectos, ¿cierto en auto? ¿cierto en antiguación?
492940	496060	Pero el desafío es mejorar, pongamos la eficiencia.
496060	496460	Claro.
497420	515780	De entrega, entrega, distribución, operación, mantenimiento, etcétera, de un centro, de un centro, de un centro COD, imagino que se abre ahí, ¿cierto?
515780	521020	Ya. Y el POC es, porque ya tenéis como la solución bien pensada, ¿cierto?
522140	529100	Es un sistema de detección de defectos en auto, mediante cámaras que estén en todo, seteados en todo el centro.
529180	529740	Claro.
529960	530720	Atras tiendas.
530720	558620	Sí, y habíamos pensado en realidad en el ejemplo que usted nos daba en la primera clase, de poder contar con un dron, y con algún software ahí de procesamiento de imágenes, que permita recorrer todas las unidades y las vaya finalmente, vaya identificando las que tienen daño, comparando esas imágenes con las de un vehículo que no tiene ningún tipo de...
558620	560640	Sí, sí, sí. Ese es el entrenamiento del modelo.
560840	561240	Exacto.
561240	573240	Pero el punto es, ¿por qué con dron? Porque el dron complejiza más, esto tiene que ser GPS denied, o sea, no hay GPS para que navegue autónomamente, en vez de con cámaras normales.
575600	578580	No habías pensado en cámaras porque eso, bueno...
578580	588580	O sea, podría ser dron, a lo que hoy que el problema se complejiza, y ya más que el algoritmo de computer vision que detecta defectos, que es más bien fácil, lo difícil es la navegación del dron.
588580	597580	Pero ahí, por ejemplo, al considerar cámaras, significaría instalar cámaras en postes en todo el patio y descubrir un cierto...
597580	611200	Claro, porque si los autos están en un spot fijo, están en lugares fijos, o sea, hacer un layout, hacer una arquitectura donde estén las cámaras puestas para mirar, o sea, cuatro autos, cuatro cámaras, algo así.
611200	614400	Ahora, también se complejiza, se pone más aparatoso.
615840	626500	Con dron está muy bueno, pero lo complejo es la navegación del dron, porque adentro de un centro de distribución no hay GPS, y cuando no tenés GPS tenés que navegarlo autónomamente.
626500	636820	Chequea, en la parte económica, una empresa que se llama, que es de un chileno en Pittsburgh, que es de apellido Maturana.
639500	642200	Maturana, Daniel.
642200	646200	Y la empresa es...
647960	654080	Bueno, pon en inglés, drones para bodegas.
655080	657120	Y ellos básicamente tienen un dron, ¿cierto?
657760	658040	Ya.
659160	663800	Tienen un dron, y van pasando por todos los stocks, ¿cierto?
663800	670020	De bodega, y van escaneando el SKU de cada pallet, etc.
670020	674180	O sea, hay todo un tema de navegación y detección de SKU, QR.
675200	676020	Entonces, es un poco...
676960	686860	Ahí vale la pena porque el dron se levanta a 10 metros, baja, vuelve, está conectado a un sistema de inmigración de bodegaje, a un warehouse management system.
689200	690180	Y todo eso.
690180	699600	Pero en la detección de defectos de auto, creo yo, como es más un outlier, o sea, están todos los autos bien, excepto uno.
699700	699940	Claro.
700260	702480	Quizás, yo me imagino más un portal.
703500	707520	Entonces, tú tienes un centro de distribución, no sé cómo...
707520	716420	Pongamos que esté el COD, y hay una entrada del auto, así como entran los buses, el Transantiago, así como entran todos, y acá hay un portal, ¿cierto?
717160	717880	De inspección.
717880	721880	Y ese portal tiene, no sé, dos cámaras, o...
721880	723800	El portal tiene cuatro cámaras, no sé.
724400	729140	Ese layout también es importante, pero no es lo importante en este curso.
729140	734680	Pero sí, yo pensaría que es como más así que un dron, ¿me entendí?
734760	737860	Porque el dron, la gracia que tiene es que es su capacidad de estar 3D.
738520	742640	Y en los autos, en verdad, son todos de la misma altura, entonces...
742640	743940	¿Me entendí?
744020	745500	O sea, como layout.
745700	750460	Y sociales, obviamente que la detección es el gasto, ¿cierto?
750460	751380	Todo de la manualidad.
752960	753760	Manual inspection.
754880	755860	¿Cuánto sube eso?
755940	756940	¿Cuánto cuesta eso?
757740	760900	Pero no solo sustitución, sino que complementariedad.
761380	764980	¿Cómo con cámaras de seguridad, con un portal o con drones, ¿cierto?
765260	767100	Hago más eficiente esta inspección.
767840	770040	Más que cómo la sustituyo.
770040	774720	Porque si tú la sustituyes, lo más probable es que financieramente vas a tener problemas
774720	777120	porque vas a decir, ya, ¿cuántas personas están inspeccionando?
777200	777480	Dos.
777900	778540	¿Cuánto ganan?
778640	779300	El sueldo mínimo.
780000	783160	Entonces, un millón de pesos son 12 millones de pesos anuales.
783400	786860	Y el portal me cuesta 12 millones de pesos construirlo y mantenerlo.
786980	788920	Me cuesta 3 millones de pesos mensuales.
789620	790400	Entonces, ¿me entendí?
790460	791740	El análisis financiero se cae.
791740	798460	Pero, si tú dices la productividad, porque ahora voy a poder recibir, en vez de 200 autos,
798520	800240	500 autos, quizás.
800860	805240	O voy a poder estar, o este portal lo puedo replicar, ¿cierto?
805420	811680	Con los mismos modelos, en otros centros de distribución, o lo puedo replicar en entrada
811680	813880	de camiones, de buses, no sé.
814740	815420	Pero, ¿te fijáis?
815540	818540	Está entrando algo que tú, un objeto a inspeccionar.
818540	825040	Le saca una foto a sus laterales, frontales, a sus posteriores, y después, está check.
826380	828040	Creo yo que por ahí va tu proyecto.
828980	831440	Y la parte tecnológica, obviamente, es detector, ¿cierto?
833180	834440	Detector de efectos.
836360	837020	¿Con qué?
837100	837860	Con redes neuronales.
839040	840160	¿Cuál específicamente?
840280	845600	Lo más probable que con YOLO, que es un convolutional neural network clásico.
846820	847040	¿Ok?
847040	848700	De hecho...
848700	849960	¿Y-O-L-O?
850420	850640	Sí.
851060	852640	You only look once, significa.
853420	856600	En vez de you only look once, you only look once.
858780	859260	Ya.
860180	860620	Así sea.
862400	862960	Ya.
866160	869040	Otro proyecto para los de remoto, que no están...
869660	871220	No me pescan.
871220	877600	No se escucha.
885600	887600	¿Alguien remoto tiene el proyecto, ¿cierto?
887980	889740	¿Están todos los remotos con proyecto?
890320	891640	¿O estoy muteado?
892040	893080	¿O está muteado usted?
893600	894420	Hola, profe.
894520	895160	Buenas tardes.
895340	895780	Hola.
895780	898140	Por acá, Carolina.
898300	903420	Bueno, estamos con Gonzalo de la Fuente y Ulisa y Miguel.
904480	910900	Nosotros propusimos un proyecto que tiene que ver con lo que es la optimización de la ganadería extensa.
910900	920820	Y esto tiene como un desafío poder aportar en la mejora de la eficiencia operacional, del control y la gestión del ganado.
921380	921540	¿Ya?
921540	932000	Y nuestro enfoque tiene que ver con poder abordar una problemática actual que tienen hoy día los ganaderos y que tiene que ver con el conteo manual de los animales,
932380	935900	que muchas veces por el volumen es impreciso y costoso.
936700	940480	Y también que les pasa mucho tiene que ver con la pérdida, ¿ya?
940540	941280	De los animales.
942340	945960	Ya sea por temas de robo o porque los animales se enferman.
945960	956040	Ya, nosotros lo que habíamos visto ahí es poder hacer alguna evaluación con una plataforma de inteligencia artificial
956040	965320	que permita utilizar cámaras fijas, drones o incluso poder evaluar algo que usted comentaba en la sesión anterior
965320	967620	que tiene que ver con alguna solución satelital.
967620	975620	Esto con el objetivo de no tan solo abordar quizás lugares como más precisos y controlados,
976440	980700	sino que también poder tener la accesibilidad a zonas complejas.
981060	989500	Ya, por ejemplo, a nivel de Chile hay muchos ganaderos que también usan partes de la cordillera.
989980	995860	Ya, y para nosotros quizás sería como algo atractivo de poder abordar quizás con alguna solución satelital.
995860	1005960	Y, bueno, algunas capacidades claves que permita tener esto en mejora tiene que ver con el control de la cantidad,
1006340	1010100	que es lo que hablábamos del censo impreciso de lo que es el conteo,
1010960	1016500	el control de la ubicación, el monitoreo en tiempo real del ganado,
1017140	1019480	y también tiene que ver con las alertas de seguridad,
1019480	1024840	que pasa hoy día en términos de poder identificar vehículos no autorizados
1024840	1027720	que puedan estar teniendo acceso a los animales.
1028300	1036180	Nosotros igual hablamos con una persona que está en la parte de ganadería
1036180	1042160	y parte de los problemas que ellos nos cuentan como dolores es la pérdida.
1042160	1047240	De hecho, ellos están como organizados en un sector donde lo que comentaba es que tenían
1047240	1050440	alrededor de 800 animales perdidos al año.
1050580	1054320	Ya, entonces ahí tenemos como un dato quizás no como a nivel industrial,
1055100	1057720	pero sí también un foco que hoy día no se está viendo,
1057960	1062920	que tiene que ver con estas zonas como más de la agricultura más, no sé,
1063560	1067060	mediana o menor, donde hoy día igual tienen altas pérdidas.
1067060	1073260	Y lo que tiene que ver con la evaluación de los beneficios por factores,
1073640	1078020	en la parte social, tiene que ver con la calidad de vida del ganadero
1078020	1080520	para poder automatizar lo que es el conteo.
1081320	1084300	También tiene que ver con el beneficio del bienestar animal,
1084700	1090520	del rebaño, y poder identificar algunas enfermedades en forma más temprana.
1090520	1095720	También poder monitorear lo que es la seguridad,
1096880	1102200	reducir la pérdida que tienen hoy día en temas de la ganadería.
1103000	1106480	Y por el lado tecnológico, eliminar lo que es el error humano.
1108420	1111160	Y por último, el tema de los factores económicos,
1111260	1114100	que lo encontramos ahí súper importante,
1114300	1117280	que tiene que ver con reducir la pérdida del robo, del ganado.
1117280	1121480	Eso en términos generales, profesor.
1123240	1126740	Incluso una de las cosas que conversábamos era que se pueden crear ciertas escenas
1126740	1130980	a partir de ciertas condiciones específicas para que se genere alerta de robo.
1131580	1134360	En términos de que aparezcan ciertos, no sé, un vehículo,
1134780	1136620	de tales características, en tal sector,
1137340	1142880	o incluso que ya, de por sí, ya que estén personas cerca del ganado,
1142960	1144260	que lo estén arriendo hacia otros lugares,
1144260	1147820	ya podría ser una alerta que se genere para avisar que hay una posibilidad de robo de ganado.
1151980	1152420	Ya.
1152940	1156660	Mi consejo, es que está bueno el proyecto,
1156840	1160260	pero está demasiado grande en términos de, como verticales.
1161500	1162940	Una vertical es seguridad.
1163300	1166360	Ahí tenés detección de robo, alerta por robo,
1166480	1169880	detección de que alguien toma, un animal se lo lleva, no sé.
1170160	1172260	Todo eso se podría etiquetar y se podría alertar.
1172260	1175700	O sea, ese ya es un proyecto por sí solo.
1177420	1181500	Segundo, la enfermedad también podría ser algo detectable,
1181660	1182900	¿cierto?, con computer vision,
1183620	1185980	pero no con drones ni con satélites,
1186100	1189380	sino que con celular quizás, mirando la enfermedad,
1189920	1192680	o sea, estando con el animal y sacando una foto de la enfermedad,
1192800	1194340	de ese animal específicamente.
1194340	1199320	Entonces, ya es a nivel celular, por así decirlo.
1200500	1204340	La seguridad podría ser a nivel cámaras de seguridad,
1204580	1205540	también pueden ser drones.
1206760	1210420	Entonces, cambia la tecnología dependiendo de la vertical que tenés.
1210600	1212220	Entonces, por eso es que es tan grande.
1212220	1216900	Y la tercera, que es conteo, lo veo más en drones, ¿cierto?, obviamente,
1217800	1219400	pero el problema que tiene el conteo animal,
1219540	1222160	que yo he hecho el conteo animal, por ejemplo, conteo pingüino,
1223360	1227440	esas cosas, es que una cosa es que tú detectes un pingüino,
1227960	1231740	¿cierto?, tú entrenas a un modelo para que detecte pingüino,
1231740	1236740	ya, pero los pingüinos se mueven,
1237600	1240820	entonces, ¿cómo sé si son los mismos pingüinos los que están en este valle
1240820	1241980	o los que están en otro valle?
1242380	1244040	Entonces, tienen que generar un ID de pingüino.
1245120	1248060	Y si tienen un ID de pingüino, ya no estás ocupando computer vision,
1248580	1251520	sino que estás ocupando, sobre todo, algún sensor por pingüino,
1251820	1253200	lo mismo pasa para las vacas, lo mismo.
1253340	1256800	Entonces, no vas a ser capaz de detectar la vaca y ponerle un ID.
1257740	1259260	Ese es el problema del conteo animal.
1259260	1264080	O sea, lo más, creo yo, lo más factible de estas tres
1264080	1266160	es que se enfoquen en seguridad.
1267280	1267440	Ya.
1267600	1268080	Exacto.
1268760	1268940	¿Ya?
1269720	1275400	Yo creo, ahora, todo es viable, factible,
1276160	1277860	pero para este proyecto, para este curso,
1277960	1281280	que ya sería el próximo lunes, una presentación de cinco minutos,
1281940	1285480	¿cierto?, de algo, de algún algoritmo de computer vision
1285480	1288400	con todo esto en cinco slides,
1288400	1290780	yo me enfocaría en seguridad, Carolina.
1291840	1292760	Ya, perfecto.
1292820	1293620	Y Gonzalo.
1294180	1294400	¿Vale?
1295260	1296920	Entonces, ¿cuál es el POC?
1297300	1301220	Crear un sistema de seguridad, ¿cierto?,
1301820	1307240	para el ganado utilizando computer vision
1307240	1309240	en cámaras de seguridad, por ejemplo.
1309240	1311780	O en drones.
1312160	1313020	Ahí tienen que elegir.
1314080	1316140	Va a depender de la extensión del lugar,
1316880	1318740	del tipo de ganado, me imagino.
1319420	1321240	O el ganado siempre...
1322040	1324100	¿Cuántos son?
1325100	1328580	Y ahí hay que detectar la escena de robo.
1328580	1331920	O sea, hay que enseñarle al modelo
1331920	1333420	qué significa, o sea,
1333560	1335420	cuándo alguien se está tomando un animal,
1335540	1336260	se lo está llevando.
1337440	1339380	Y después de eso es que parametrizarlo, ¿cierto?
1339620	1342200	Hay que generar patrones para detectar.
1342920	1343840	Y eso es lo difícil.
1344960	1346140	Pero no...
1346140	1348180	Pero es totalmente factible, pero enfocado.
1348760	1348860	¿Ya?
1349480	1350960	¿Alguien más tiene algún proyecto por ahí?
1350960	1354700	Sí, el micrófono.
1357520	1358040	¿Sí?
1358320	1358680	¿Propiado?
1359620	1360140	¡Hágámoslo!
1360960	1361400	¿Samuel?
1362620	1364860	Sí, acá hay un proyecto extra,
1364960	1366180	en realidad, aparte del que mandamos,
1366520	1368580	que me gustaría ver su factibilidad.
1369280	1371360	Es que me gustaría entrenar algún sistema
1371360	1372620	para que pudiera reconocer,
1372980	1374580	a través de fotos, plagas.
1375140	1377080	Porque hasta ahora se le paga a muchos...
1377080	1377700	¿Qué tipo de plaga?
1380960	1383660	Insectos en hoja.
1384520	1384740	Ah, ya.
1385080	1385660	Mira, le cuento.
1385840	1389000	Normalmente ahora las empresas pagan a técnicos agrícolas
1389000	1392880	para que ellos, con su conocimiento y expertise,
1393380	1395420	al ojo,
1395960	1398400	anoten densidades de estas plagas.
1398780	1400800	Pero un sistema que pudiera automatizar de esa forma
1400800	1402220	ahorraría bastante deslúcar.
1402380	1402920	Está muy bueno.
1402920	1403660	Está muy bueno.
1404700	1406800	Hay que ver las categorías
1406800	1408600	de la densidad de la plaga en la hoja.
1408600	1410940	Entonces, tener muchas imágenes
1410940	1412380	de densidad 1,
1412520	1413140	densidad 2,
1413300	1413840	densidad 3,
1414020	1414960	densidad 4, por ejemplo.
1416120	1417080	Si tú tienes eso,
1417760	1420440	o te lo puedes conseguir,
1421460	1422600	está totalmente...
1423220	1423620	Ahí está.
1424080	1425120	Está bien asible.
1428440	1429380	¿Cuál es tu nombre?
1430140	1430380	¿Está bien?
1431220	1431440	Dale.
1433300	1433820	¿Me escuchas?
1434180	1434360	Sí.
1434940	1436520	Y aquí está el último para...
1436520	1436920	Súper.
1436920	1439580	Bueno, nosotros...
1439580	1441020	¿No lo hemos expuesto?
1441160	1441360	No, no.
1441700	1442640	No, no lo dijimos.
1442760	1442860	Ya.
1442920	1443480	No conversamos.
1443660	1443960	Ya.
1446160	1447380	La oportunidad que vimos
1447380	1448780	es de tener la inmigración ilegal
1448780	1450420	a través de una red sincronizada de drones
1450420	1451600	con cámaras térmicas,
1451940	1452960	ordenada de manera tal
1452960	1454220	de maximizar la cobertura
1454220	1455380	de la frontera norte de Chile,
1455480	1457420	permitiendo alertar en tiempo real
1457420	1459100	sobre cualquier ingreso legal al país.
1461020	1463100	Con un tono que dio así...
1463100	1464240	Sí.
1464760	1465680	Ni lo voy a decir
1465680	1466560	porque no hay que votar.
1466960	1467240	Oye,
1468640	1471860	factores sociales,
1472120	1473180	voy a ser breve
1473180	1474260	porque lo hicimos harto,
1474420	1475020	pero...
1475020	1475900	Sí, hay muchos.
1476200	1477760	Sí, inmigración ilegal,
1478440	1478920	sobre todo,
1479280	1479760	nos centramos
1479760	1480860	en la frontera con Bolivia,
1481040	1481840	en la zona de Colchane.
1482640	1483440	¿Cuáles son los problemas?
1483600	1485680	Los factores sociales negativos,
1485820	1486860	el aumento de la delincuencia
1486860	1488100	producto de la entrada ilegal,
1488100	1490580	no porque sean extranjeros,
1490660	1492840	sino que hay gente delincuente
1492840	1494380	que no está censada para entrar,
1495420	1496580	prender agua a los pulpos
1496580	1497660	y otros que han salido
1497660	1498300	en los últimos días.
1499020	1499740	Trata de personas
1499740	1500680	tanto a nivel de cobro
1500680	1501760	por asistir el paso
1501760	1502560	como prostitución,
1502660	1503480	extorsión de inmigrantes
1503480	1504220	y internados,
1504880	1505940	imposibilidad de reconocimiento
1505940	1507060	de parte de las policías
1507060	1507880	de los delincuentes
1507880	1508720	de alta peligrosidad,
1509100	1510440	saturación de servicios públicos
1510440	1511340	como salud, educación,
1511520	1513360	producto del asentamiento ilegal
1513360	1514600	de personas en situación irregular,
1515440	1516760	generación de tomas
1516760	1517560	en lugares privados
1517560	1518260	que se transforman
1518260	1519540	en nuevos focos de delincuencia,
1519660	1520520	tráfico de drogas,
1521080	1523020	el Estado ha sido capaz
1523020	1524420	de detener dicha inmigración
1524420	1525560	y a nivel comunal
1525560	1526460	la situación ha llegado
1526460	1527300	a ser insostenible
1527300	1528980	donde toma y foco
1528980	1529620	de delincuencia
1529620	1530620	generado principalmente
1530620	1531400	en Colchane
1531400	1532440	y posteriormente en Iquique
1532440	1534060	donde los niveles de
1534060	1538100	de vagancia
1538100	1539560	socialmente
1539560	1542280	han alcanzado niveles históricos
1542280	1543900	llegando incluso
1543900	1545040	a situaciones de agresión
1545040	1545880	contra nuestra propia
1545880	1546740	fuerza pública.
1546760	1549580	Tengo los recortes de diario
1549580	1550600	pero eso no los puedo mostrar
1550600	1551260	pero los pegué,
1551400	1551940	los pegamos,
1552020	1552500	los pegamos.
1553440	1554480	Factor económico,
1554680	1555100	el costo
1555100	1556380	en prestación de servicios
1556380	1557020	a los inmigrantes
1557020	1557640	ilegalmente
1557640	1558220	en los sistemas
1558220	1559180	de salud y educación
1559180	1560780	en educación
1560780	1561280	por ejemplo
1561280	1561860	el 8%
1561860	1562860	de la matrícula
1562860	1563960	del 2022
1563960	1564680	representaron
1564680	1565740	inmigrantes ilegales.
1566620	1567720	Sigue siendo creciente
1567720	1568740	la medida que el fenómeno
1568740	1569240	migratorio
1569240	1570100	no tenga freno.
1570780	1571640	El clima de inseguridad
1571640	1572520	producto de más
1572520	1573180	y nuevos delitos,
1573320	1573720	secuestros,
1573820	1574220	extorsiones,
1574340	1574740	sicariatos,
1574740	1575840	genera mayores grados
1575840	1576520	de incertidumbre
1576520	1577040	por la inversión
1577040	1577680	tanto nacional
1577680	1578440	como extranjera
1578440	1579760	y el costo
1579760	1580460	de hacer zanja,
1580580	1581020	amurallar
1581020	1581540	o alambrar
1581540	1582100	de zona
1582100	1582880	en la zona
1582880	1583700	de paso ilegal
1583700	1584200	es costosa.
1584200	1584760	Es un punto,
1585220	1585700	es un punto,
1585820	1587020	es el costo de oportunidad.
1587440	1589140	Lo diferente
1589140	1590420	es la...
1590420	1591600	¿Cómo se llama la...?
1591600	1593340	El costo de hacer zanja,
1593520	1593940	amurallar
1593940	1594520	y alambrar
1594520	1595640	la frontera
1595640	1596300	en la zona
1596300	1597060	de paso ilegal
1597060	1597860	es muy costosa.
1598020	1599080	¿Por qué voy a ir
1599080	1599520	a la zanja?
1599620	1600040	Porque cuando tú
1600040	1601300	haces un análisis financiero
1601300	1602120	para insertar
1602120	1603100	el sistema de IA
1603100	1604380	o sistema robótico,
1604840	1605560	tienes que comparar
1605560	1606060	con algo,
1606840	1607300	con algo
1607300	1608100	en general
1608100	1609020	porque los seres humanos
1609020	1610140	y los gerentes
1610140	1610720	quieren ver
1610720	1612180	¿Cuánto estoy ahorrando?
1612280	1613020	¿Cuál es la merma?
1613300	1614480	¿Cuál es el indicador?
1614600	1615300	¿Cuál es el KPI
1615300	1616840	que estoy mejorando?
1617600	1617640	o
1617640	1620020	si no hay KPI
1620020	1620820	¿Cuál es el antes
1620820	1621320	y el después?
1621860	1623120	¿Cuál es la productividad?
1623380	1623940	¿Cómo aumentó
1623940	1624660	la productividad?
1625320	1625660	¿O
1625660	1627200	comparación de lucas?
1627280	1627500	No sé,
1627660	1628240	algo tiene que haber
1628240	1628860	un indicador.
1629560	1630380	Entonces la zanja
1630380	1631880	es algún indicador.
1632140	1632260	O sea,
1632300	1632660	que cuesta
1632660	1633500	10 millones de dólares
1633500	1633940	por ejemplo
1633940	1634600	poner zanja
1634600	1636460	en 500 kilómetros
1636460	1638380	y lo que
1638380	1639080	tampoco
1639080	1639940	hace que
1639940	1640580	detengamos
1640580	1642260	porque a la zanja
1642260	1642920	se van a pasar igual.
1643360	1643640	A la zanja
1643640	1644300	que ponele cámara
1644300	1644860	ya.
1646020	1646420	Luego,
1647000	1648220	eso no es
1648220	1649160	factor económico
1649160	1649760	y
1649760	1651780	factores tecnológicos
1651780	1652240	en la actualidad
1652240	1652680	se dispone
1652680	1653180	de soluciones
1653180	1653920	de alto nivel
1653920	1655240	y bajo costo
1655240	1655680	relativo
1655680	1656300	de drones,
1657180	1658280	cámaras de alta definición,
1658500	1659320	cámaras térmicas.
1660120	1660420	Dos,
1661060	1661720	existen las bases
1661720	1662280	para el desarrollo
1662280	1662740	de algoritmos
1662740	1663600	de computer vision
1663600	1664160	que permiten
1664160	1664900	la detección
1664900	1666100	a través de cámaras térmicas
1666100	1667140	de grupos de personas
1667140	1668420	traspasando ilegalmente
1668420	1669280	nuestras fronteras.
1669280	1670320	Tres,
1670460	1671360	a través de machine learning
1671360	1672000	se puede lograr
1672000	1672760	la generación
1672760	1673260	de,
1673260	1674700	tú dijiste
1674700	1675180	enjambres,
1675260	1675440	pero
1675440	1676600	malla,
1676780	1677080	mesh
1677080	1678460	de drones.
1678740	1680780	¿Por qué el enjambre?
1680880	1681760	Porque te permite
1681760	1682360	maximizar
1682360	1683340	la cobertura
1683340	1684280	a menor costo
