start	end	text
476460	479780	que vamos a ver que hay dos grandes paradigmas de representación de conocimientos.
479880	482860	Uno que dominó por casi 50 años, o más incluso,
482860	486900	que es el paradigma simbólico, que no lo voy a introducir en este minuto,
487000	488540	pero lo vamos a introducir más adelante.
488740	490360	Y luego, un nuevo paradigma,
491700	494080	que es llamado el subsimbólico,
494560	495280	que es reciente.
495840	498120	Nace en realidad a fines de los 80, comienzos de los 90,
498220	501940	pero realmente empezó a desarrollarse más aceleradamente,
503000	504520	a partir del cambio del milenio,
506260	508600	y fundamentalmente, con la aparición de las,
508860	511420	o con la consolidación más bien de las plataformas digitales,
511420	515320	después de la segunda década del actual milenio.
515600	515700	¿Ok?
515940	519420	Y la razón para ello, la conexión, es lo que dice Benjamín.
519720	520120	Exactamente.
520240	521900	O sea, vamos a ver que ese segundo paradigma
521900	526560	está basado en datos.
526560	536960	Parece que alguien está hablando ahí y no se muteó.
540080	542460	Ok, entonces lo que decía era que,
542820	544040	como muy bien dice Benjamín,
544100	545080	la conexión está en los datos.
545080	548960	O sea, las plataformas digitales han llevado al concepto de Big Data.
549840	556080	Y esta Big Data es el combustible que nos ayuda a...
556560	562200	a poder generar un nuevo paradigma subsimbólico
562200	564000	de la inteligencia artificial,
564660	568040	que es el que ustedes muy bien han...
568620	570960	que Benjamín ha determinado acá,
571160	573440	que está basado en datos propiamente.
573620	575200	Entonces vamos a ver esos dos enfoques
575200	577780	con mucho detalle.
577860	579380	Estos dos artículos se los recomiendo.
579380	581540	No son tan técnicos,
582680	583820	son de fácil lectura
583820	587400	y nos dicen cuál es la revolución
587400	588660	de las plataformas digitales
588660	590100	y cuál es el impacto que tiene
590100	590920	en la inteligencia artificial.
591120	591680	Esto es un bucle.
591800	593500	O sea, una cosa retomenta a la otra.
593760	594000	¿Ok?
594800	596820	Y se introduce un nuevo modelo económico también
596820	598560	que está basado en plataformas digitales.
598640	600000	Así que esos dos se los recomiendo.
600000	601300	son bastante recientes
601300	606280	y ven la visión más macro
606280	608180	de a dónde va la inteligencia artificial.
608720	611460	No son artículos de representación de conocimientos
611460	611900	propiamente,
612120	613200	sino que son más de
613200	614580	a dónde va la inteligencia artificial
614580	615400	de cara al futuro.
616920	617820	Este tercer artículo
617820	619060	que les subí también a Canvas,
619220	620540	que les recomiendo que lo leen,
620580	621520	es bastante más técnico.
621680	623180	Esto sí, 100% tiene que ver
623180	625480	con representación de conocimientos
625480	628480	y plantea,
629480	630820	es bastante rupturista
630820	631260	ese artículo,
631360	633600	se publicó en el año 2016
633600	637520	y plantea un tercer paradigma
637520	640140	de inteligencia artificial,
640340	641660	que no es el basado,
641740	642580	no es el simbólico
642580	643180	que yo les decía,
643320	644300	tampoco el subsimbólico,
644360	645960	que lo vamos a explicar más adelante,
646140	648020	sino que es un paradigma híbrido.
648240	651440	Es bastante reciente
651440	653080	y que combina
653080	654720	las ventajas de cada uno
654720	655900	de estos dos
655900	657940	aproximaciones,
658000	658260	digamos,
658360	659560	al tema de la inteligencia artificial,
659840	661000	de inteligencia artificial,
661120	662280	el simbólico y el subsimbólico,
662320	662800	y también
662800	664700	subsana algunos
664700	665400	de sus efectos
665400	666120	propiamente tal.
666380	667440	Así que ese es bastante
667440	667900	más técnico,
667980	668540	probablemente
668540	670940	para los que son
670940	673120	ingenieros informáticos
673120	674860	o de otras
674860	675520	especialidades
675520	676440	más accesibles,
676540	676720	¿ok?
677760	679140	Y hay una cuarta lectura
679140	679740	que les subí,
680140	680980	que no es
680980	682700	no es un artículo mío,
682780	684380	sino que es un artículo
684380	686400	publicado en Nature,
686880	687880	que es muy interesante
687880	688700	porque nos dice,
688820	689360	nos explica
689360	690240	las limitaciones
690240	690740	de los,
691020	692160	de algo que ustedes
692160	692560	hoy en día
692560	693440	todo el mundo
693440	693920	está usando,
694000	695920	estos large language models,
696780	697320	al estilo
697320	697760	de
697760	698740	ChatGPT
698740	700000	en sus diversas versiones,
700880	701480	y plantea
701480	701940	cuáles son
701940	702520	realmente
702520	704780	los problemas
704780	705400	que plantea
705400	706220	ese nuevo paradigma
706220	706680	y cómo
706680	708740	se pueden subsanar.
708740	709340	Así que
709340	710660	esas cuatro lecturas
710660	711300	las subí
711300	713040	para que ustedes
713040	713600	puedan
713600	715760	ir
715760	720120	profundizando más
720120	720560	este tema
720560	722080	a la par de
722080	723320	cómo vamos avanzando
723320	724160	con el curso.
724680	725500	Hay un pequeño
725500	726200	currículum mío
726200	726460	aquí,
726740	727120	muy breve,
727260	728180	no me voy a detener
728180	728580	en eso,
728680	729440	al comienzo de la clase
729440	730140	de hoy vi una
730140	730920	breve reseña,
731720	732700	y aquí está
732700	733080	el sílabo
733080	733980	de las tres sesiones,
734140	734260	¿ok?
734260	735280	Y la primera sesión
735280	736700	es la sesión
736700	737060	de hoy,
737160	738340	conceptos de representación
738340	739080	de conocimiento
739080	739980	y razonamiento,
741280	742580	que es bastante
742580	743860	más teórica
743860	744980	para sentar
744980	745860	las bases teóricas
745860	746460	de los conceptos
746460	747200	que vamos a ver
747200	747800	más adelante
747800	748200	en el curso.
748360	748540	Luego,
748640	749420	en la sesión dos,
749500	750100	vamos a entrar más
750100	750580	en terreno
750580	752080	con la representación
752080	752640	de conocimientos
752640	753380	propiamente tal,
754220	754880	y vamos a ver
754880	756160	lenguajes de representación
756160	756780	de conocimientos,
756880	757740	vamos a hacer un barrido
757740	758620	por todo lo que ha sido
758620	759260	el desarrollo
759260	760080	de distintos
760080	761280	formalismos
761280	762240	de representación
762240	763600	de conocimientos,
763600	765480	a lo largo
765480	765940	de lo que ha sido
765940	766360	el desarrollo
766360	766980	de la inteligencia
766980	767360	artificial,
767720	767980	¿ok?
769980	771940	Y en la sesión tres,
774100	775180	vamos a
775180	778600	entrar con un paradigma
778600	779280	que es probablemente
779280	780320	el más ambicioso
780320	781100	en términos
781100	782380	de representación
782380	782920	de conocimientos,
783000	783740	lo vamos a explicar,
783900	785140	lo vamos a enseñar,
785800	786400	y vamos a ver
786400	787280	algunos ejemplos
787280	787700	también
787700	789180	de representación
789180	789800	de conocimientos
789800	791400	con ese paradigma.
791500	792300	Esta sesión dos
792300	792920	va a ser también
792920	794260	práctica y teórica,
794460	795400	más práctica quizás,
796120	796960	la sesión dos
796960	798420	va a ser práctica
798420	799100	y teórica también,
799220	799820	vamos a dedicarle
799820	800620	por lo menos
800620	801700	una hora
801700	802300	un ejercicio
802300	803400	bastante más
803400	804340	profundo
804340	805920	de representación
805920	806640	de conocimientos,
807640	808540	y en la última clase,
809300	810760	al final
810760	811500	de la última clase
811500	812020	vamos a ver
812020	812480	dos modos
812480	812960	que son
812960	814920	casos de arquitectura
814920	815420	de sistemas
815420	816500	de inteligencia artificial,
817540	817760	¿ok?
817760	819260	y
819260	821060	conclusiones,
821180	821980	y esas conclusiones
821980	822320	son,
822580	823180	ahí hacemos
823180	824020	el zoom out
824020	824400	más bien,
824460	825200	no el zoom in,
825300	825620	sino que
825620	826900	vamos de lo más micro
826900	827460	a lo más macro
827460	828040	y vamos a ver
828040	828760	a dónde está yendo
828760	829100	esto,
829220	830160	cuáles son los desafíos
830160	831820	y cuáles son
831820	833340	los mitos
833340	834040	y las realidades
834040	835380	en el sentido
835380	837260	de la inteligencia artificial
837260	838100	y a dónde vamos,
838320	838560	¿ok?
840060	840840	¿Alguna pregunta
840840	842040	respecto a nuestros sílabos?
842040	846920	¿No?
847800	848420	Por acá no.
850500	850880	Ok,
851180	851680	muy bien.
852120	852720	Disculpe yo,
853500	854600	disculpe profe yo.
855480	855740	Claro.
857880	858480	Dígame.
862900	864160	¿Todos los textos
864160	865000	están en subida?
866160	866800	Los cuatro
866800	867360	que les mandé,
867440	868140	que les mencioné,
868200	868300	sí.
868300	872220	¿Ok?
872440	873200	¿Esa era la pregunta?
874320	874760	Sí.
875580	876040	Muchas gracias.
876560	877360	¿Alguna otra pregunta?
880960	881440	¿No?
882100	882740	Muy bien,
882800	883620	vamos a ir al curso
883620	884560	ahora propiamente tal.
884700	885300	¿Están viendo ahora
885300	885700	el curso?
887020	887340	Sí,
887600	888180	sí, profesor.
889340	890100	Muy bien.
891100	891620	Entonces,
892440	892920	comencemos
892920	893660	con la sesión uno
893660	894100	del curso
894100	894860	de representación
894860	895600	de conocimientos,
895720	895940	¿ok?
898300	899400	Este es nuestro módulo uno,
899520	900640	conceptos de representación
900640	901380	de conocimientos.
904160	904600	Ok.
905680	906800	¿Qué vamos a ver acá?
907140	907860	Vamos a ver
907860	914320	que hay dos áreas,
914660	915380	ustedes de hecho tienen,
915580	916540	creo que tuvieron un curso,
916800	918300	al menos solían tenerlo
918300	919020	antes de este curso,
919080	920420	el curso de ciencia cognitiva,
920520	920620	¿no?
920720	921960	¿Lo tuvieron ya o no?
923800	924000	Sí,
924260	926180	la arquitectura es cognitiva.
926180	927680	Ok,
927800	928120	muy bien.
929320	930540	Ya lo tuvieron entonces,
930620	930920	muy bien.
931080	931260	Entonces,
931340	931480	bueno,
931620	932440	hay un nexo,
932600	933120	a ver,
933460	935080	esto de la inteligencia artificial
935080	937000	tuvo dos desarrollos paralelos,
937080	938340	uno que venía de la ingeniería,
939060	940040	que es la inteligencia artificial
940040	941180	como concepto,
942360	944800	y que viene de una subespecialidad
944800	945280	en el fondo
945280	946460	de las ciencias de computación
946460	947060	por un lado,
947760	949040	y otro de la ciencia cognitiva
949040	950100	que no viene de la ingeniería,
950200	951240	viene de la psicología,
951460	951680	¿ok?
951680	954200	Y son dos esquemas que,
955320	956300	si bien en teoría
956300	957540	deberían complementarse,
957660	958640	como que han tenido
958640	959640	caminos paralelos
959640	960700	donde uno no habla
960700	961260	con el otro,
961440	961720	¿ok?
963400	963980	¿Por qué?
964020	965020	Porque la ciencia cognitiva
965020	966440	intenta entender
966440	969120	cómo animales
969120	970120	o humanos
970120	971600	procesamos
971600	973740	información,
973900	974020	o sea,
974120	975160	todo lo que es visión,
975740	976940	todo lo que es lenguaje,
976940	981880	todo lo que es robótica,
982880	983600	que son áreas
983600	984520	de la inteligencia artificial,
984720	984920	¿cierto?
985020	986040	Las intentan explicar
986040	986980	desde el punto de vista
986980	988420	de cómo los humanos
988420	990540	hacemos eso.
990820	991020	Entonces,
991120	991460	por ejemplo,
991540	992320	el tema del lenguaje,
992420	993600	que es uno de los más complicados,
994680	996220	los cientistas cognitivos
996220	997680	intentaron explicarlo
997680	999460	tratando de dilucidar
999460	1000680	cuáles son los algoritmos
1000680	1002520	que los humanos
1002520	1004000	aplicamos
1004000	1005820	para procesar el conocimiento,
1005820	1006840	y por esa vía
1006840	1007580	después replicarlos
1007580	1008220	en una máquina,
1008440	1008660	¿ok?
1008760	1009920	Ese es el enfoque
1009920	1011220	más bien desde la psicología.
1012140	1012500	En cambio,
1012580	1013740	que la inteligencia artificial
1013740	1014960	viene del enfoque ingenieril,
1015060	1015280	o sea,
1015720	1016560	poco se interesa
1016560	1017400	en cómo los humanos
1017400	1018160	hagan las cosas,
1018280	1018700	sino que dice
1018700	1019340	que con cálculo
1019340	1021000	que yo lo pueda simular
1021000	1023180	y que funcione,
1024060	1024620	me basta.
1025240	1025820	Y si los humanos
1025820	1026600	lo hacen igual
1026600	1027360	o distinto,
1027860	1028520	no me interesa,
1028640	1028860	¿ok?
1029120	1029560	Entonces,
1030400	1032600	esos son los dos caminos
1032600	1033740	que se han enfrentado acá
1033740	1038500	y hay investigadores
1038500	1038940	que han dicho,
1039080	1039160	bueno,
1039280	1039800	pero en realidad
1039800	1041540	si los humanos
1041540	1043200	se han desarrollado
1043200	1043640	como especie
1043640	1044900	durante miles y miles de años
1044900	1045580	y han logrado
1045580	1046800	desarrollar ciertas capacidades
1046800	1047740	cognitivas,
1047800	1048080	digamos,
1049180	1050040	en teoría
1050040	1050740	por un tema
1050740	1051480	de selección
1051480	1053080	biológica,
1053160	1053400	¿cierto?
1053660	1054240	Se supone que
1054240	1054740	esos algoritmos
1054740	1055820	son los más elaborados
1055820	1056660	para poder hacerlo,
1056920	1057180	¿ok?
1057180	1058860	Y por lo tanto
1058860	1059560	si somos capaces
1059560	1059880	de saber
1059880	1060840	cómo lo hacen los humanos
1060840	1062320	vamos a poder replicarlos
1062320	1063000	de mejor manera
1063000	1064420	en un computador.
1064580	1065020	En tanto que
1065020	1066780	los ingenieros,
1066840	1067040	digamos,
1067280	1068600	que han impulsado
1068600	1069360	la inteligencia artificial
1069360	1070160	han dicho,
1070300	1070460	bueno,
1071120	1072060	basta con simularlo
1072060	1072600	sencillamente,
1072740	1073440	no necesariamente
1073440	1074540	el algoritmo
1074540	1075040	tiene que ser
1075040	1075880	exactamente el mismo,
1076420	1076680	¿ok?
1078060	1079160	Eso lo vamos a explicar
1079160	1079780	en más detalle
1079780	1080500	en este módulo.
1080940	1082020	Vamos a entender
1082020	1083440	lo que es una representación,
1084480	1086300	vamos a ver temas
1086300	1087860	muy muy complejos
1087860	1089220	en inteligencia artificial
1089220	1090480	que todavía están abiertos
1090480	1091380	como qué es la realidad
1091380	1092300	y qué es la conciencia
1092300	1094200	representando la realidad
1094200	1094840	y también el tema
1094840	1095400	de agencia,
1095520	1095680	¿ok?
1097000	1098160	Eso es lo que nos va a ocupar
1098160	1098760	en este módulo.
1098920	1099880	Entonces vamos a algunos
1099880	1101320	conceptos de representación
1101320	1102080	de conocimientos.
1103520	1104340	Inteligencia artificial
1104340	1105420	y ciencia cognitiva.
1106960	1107400	¿Ok?
1108100	1109620	Entonces como les decía recién,
1109860	1110700	la inteligencia artificial
1110700	1111680	tiene su origen
1111680	1112820	en la informática,
1112960	1114000	en la ciencia de computación
1114000	1114900	y en ingeniería,
1115080	1116280	ingeniería informática.
1116300	1118720	en los años 50,
1119480	1119780	¿ok?
1121140	1122220	Esta ciencia,
1122620	1123260	por otro lado,
1123360	1124020	la ciencia cognitiva
1124020	1125300	tiene su origen
1125300	1126300	en psicología cognitiva,
1127220	1127420	¿ok?
1127820	1128880	Y ambas disciplinas
1128880	1130080	buscan solucionar problemas
1130080	1131140	que son diferentes,
1131920	1133300	pero que se complementan.
1135040	1135800	La ciencia cognitiva
1135800	1137300	estudia cómo
1137300	1138900	animales o humanos
1138900	1140560	procesan información
1140560	1143800	y son capaces
1143800	1143820	y son capaces
1143820	1145380	de tener
1145380	1146320	ciertas capacidades
1146320	1146880	cognitivas
1146880	1148840	que todos conocemos,
1148840	1150680	sin importarse
1150680	1152060	en implementarlas
1152060	1153680	en un computador
1153680	1154140	propiamente.
1154980	1155480	¿Ok?
1155480	1156020	En cambio,
1156120	1157040	la inteligencia artificial
1157040	1158240	es un poco
1158240	1158960	todo al revés.
1159780	1160520	Su foco principal
1160520	1161940	es poder simular,
1162120	1162760	implementar esto
1162760	1163320	en una máquina,
1163320	1163860	en este caso
1163860	1164480	en un computador
1164480	1165900	digital clásico,
1167040	1169600	y por esa vía
1169600	1170120	simular
1170120	1172040	estas capacidades
1172040	1172500	cognitivas,
1172560	1173100	al punto tal
1173100	1173560	de que
1173560	1175460	el famoso
1175460	1176140	experimento
1176140	1178860	del test
1178860	1179380	de Turing,
1179580	1180040	que probablemente
1180040	1180440	lo vieron
1180440	1181340	con su profesor
1181340	1183000	en ciencia cognitiva,
1183000	1185420	con tal
1185420	1185640	de que
1185640	1186220	el algoritmo
1186220	1186780	pasa el test
1186780	1187220	de Turing,
1187400	1188260	es satisfactorio
1188260	1188720	desde el punto
1188720	1189120	de vista
1189120	1190740	de la inteligencia artificial,
1190940	1192060	o era satisfactorio
1192060	1193020	al comienzo,
1193300	1193720	hoy vemos que
1193720	1194280	no es tan así.
1195000	1195560	¿Todos conocen
1195560	1196320	lo que es el test
1196320	1196720	de Turing?
1199040	1199660	¿O alguien
1199660	1200240	no lo conoce
1200240	1200960	para poder
1200960	1201740	explicarlo en detalle?
1205540	1206500	La verdad,
1206640	1206880	profesor,
1206980	1207480	vimos
1207480	1209080	un overview
1209080	1210060	de lo que era
1210060	1211320	el test
1211320	1211680	de Turing.
1212220	1212480	Ok,
1212480	1213200	¿Alguien sabe
1213200	1213520	quién fue
1213520	1214060	Alan Turing?
1219560	1220000	¿No?
1220660	1222220	Un agente
1222220	1222800	británico
1222800	1223340	que fue capaz
1223340	1224960	de codificar
1224960	1227200	el código
1227200	1227540	enigma,
1227620	1228280	creo que se llamaba.
1228840	1229060	Sí,
1229200	1229380	bueno,
1229480	1230100	más que agente,
1230200	1230640	él era un
1230640	1231640	matemático,
1233080	1234120	quien la segunda
1234120	1234320	guerra,
1234840	1236620	Blantley Park,
1236700	1237240	me parece que
1237240	1237660	es el nombre
1237660	1238200	del lugar,
1238340	1239360	al sur de Londres,
1240400	1241120	un lugar en donde
1241120	1241660	se reunieron
1241660	1242520	lingüistas,
1243320	1244140	matemáticos,
1245380	1246400	psicólogos,
1247340	1247980	gente de distintas
1247980	1248740	especialidades,
1250020	1250960	a trabajar en conjunto
1250960	1251820	con ese propósito
1251820	1252380	de poder
1252380	1253560	craquear
1253560	1254340	el código
1254340	1254740	enigma,
1254840	1254960	¿no?
1256960	1257720	Y Turing
1257720	1258960	fue probablemente
1258960	1260320	de todos ellos
1260320	1261100	el más brillante
1261100	1261580	en el sentido
1261580	1262460	que desarrolló
1262460	1263060	una máquina
1263060	1263420	que no era
1263420	1263920	un computador
1263920	1264260	digital,
1264480	1264840	pero que
1264840	1265820	de alguna manera
1265820	1266740	era un computador
1266740	1267220	y creó
1267220	1267840	teóricamente,
1267920	1269160	o dio origen
1269160	1269920	teóricamente
1269920	1270360	al área
1270360	1274380	a un área
1274380	1274800	digamos
1274800	1276100	de la informática
1276100	1277040	o al computador
1277040	1277620	pero desde un punto
1277620	1278260	de vista teórico
1278260	1278860	que es la máquina
1278860	1279340	de Turing,
1279560	1279840	¿ok?
1282060	1282780	Y el test
1282780	1283180	de Turing
1283180	1284160	consiste en
1284160	1286480	si a mí
1286480	1287280	me separan
1287280	1288720	de un agente
1288720	1289380	que es una máquina
1289380	1289900	en el fondo
1289900	1291740	y solamente
1291740	1292640	yo interactúo
1292640	1293060	por la vía
1293060	1293740	del lenguaje
1293740	1294540	y me pongo
1294540	1295180	a conversar
1295180	1295640	en el fondo
1295640	1296060	con él
1296060	1297400	y si las preguntas
1297400	1297880	que me das
1297880	1298420	o las respuestas
1298420	1299060	que me das
1299060	1300600	yo digo
1300600	1301220	estoy frente
1301220	1301620	a un humano
1301620	1302140	sin saber
1302140	1302560	realmente
1302560	1303200	si es un humano
1303200	1303380	o no
1303380	1303820	pero si digo
1303820	1304220	exactamente
1304220	1304660	me parece
1304660	1305200	que es un humano
1305200	1306200	está funcionando
1306200	1306700	al menos
1306700	1307900	también como
1307900	1309360	como funcionaría
1309360	1309820	un humano
1309820	1312060	entonces
1312060	1313920	ese algoritmo
1313920	1314420	pasó alto
1314420	1314940	ese Turing
1314940	1316200	en el sentido
1316200	1316560	de que
1316560	1317020	todos
1317020	1318880	o la gran mayoría
1318880	1319600	concordarían
1319600	1320280	que no estoy
1320280	1320560	enfrente
1320560	1321000	de una máquina
1321000	1321360	si estoy
1321360	1322320	conversando
1322320	1323000	con una persona
1323000	1325340	entonces
1325340	1326160	desde ese punto
1326160	1326480	de vista
1326480	1327680	los cientistas
1327680	1329340	de inteligencia artificial
1329340	1331460	con que sus algoritmos
1331460	1332280	mostrasen
1332280	1333460	esa funcionalidad
1333460	1334440	que las alcanzara
1334440	1335200	a un nivel
1335200	1335860	como que
1335860	1336880	para que pasaran
1336880	1337500	el test de Turing
1337500	1338040	y se daban
1338040	1338840	por satisfechos
1338840	1340240	independientemente
1340240	1341320	de si la máquina
1341320	1342040	estaba entendiendo
1342040	1342600	algo o no
1342600	1343860	o si era
1343860	1344540	una
1344540	1349160	representación
1349160	1349720	burda
1349720	1350060	digamos
1350060	1351040	de lo que
1351040	1351460	realmente
1351460	1352180	estaba pasando
1352180	1352760	en el cerebro
1352760	1353440	de una persona
1353440	1355740	para el ingeniero
1355740	1356460	de inteligencia artificial
1356460	1357140	eso no
1357140	1358200	era muy importante
1358200	1359700	entonces
1359700	1360140	eso es
1360140	1360820	el test de Turing
1360820	1362440	¿ok?
1363220	1363740	en tanto que
1363740	1364560	la ciencia cognitiva
1364560	1365020	dice no
1365020	1365500	realmente
1365500	1366440	tenemos que entender
1366440	1367380	cómo los humanos
1367380	1368500	procesan esa información
1368500	1369420	y eso nos va a dar
1369420	1370260	luces después
1370260	1371320	eventualmente
1371320	1371940	a replicarlo
1371940	1372480	en una máquina
1372480	1373340	pero no es
1373340	1375580	el objetivo
1375580	1376200	principal
1376200	1377340	de la ciencia cognitiva
1377340	1377620	ahora
1377620	1378260	ustedes ven
1378260	1378680	que aquí
1378680	1379540	hay una conexión
1379540	1379880	o sea
1379880	1382060	¿cuál sería
