start	end	text
786000	791000	el color de Francia distinto al de Luxemburgo, etcétera, etcétera, etcétera.
791000	798000	Esa es nuestra definición.
798000	804000	La gracia es que estamos manejando variables, no numéricas, colores.
804000	810000	Las restricciones no son lineales porque este país tenga una coloración distinta al otro.
810000	815000	Y esto se puede hacer en programación por restricciones.
815000	819000	Ahí tenemos la definición.
819000	822000	Eso es todo lo que necesitamos.
822000	827000	Nosotros podemos tener un requerimiento lógico, como estamos acostumbrados en matemáticas.
827000	831000	Si A igual 1 y B igual 2, entonces C es mayor que 3 o B igual 1.
831000	833000	Eso significa cualquier cosa.
833000	835000	Ah, sí, eso es matemático.
835000	838000	Es una restricción lógica.
838000	843000	Pero, ¿cómo lo hacemos en programación por restricciones?
843000	844000	Muy parecido.
844000	847000	A igual 1 y B menor o igual que 2.
847000	851000	Eso implica que C es mayor que 3 o D igual 1.
851000	853000	Usamos conectivos lógicos.
854000	858000	No hay ninguna complicación en hacer esto.
858000	866000	Y este es el lenguaje que esta programación por restricciones entiende.
866000	872000	No tenemos que quebrarnos el mate y generar algún algoritmo así extraordinariamente creativo.
872000	877000	Incluso trae funciones del tipo todos diferentes.
877000	878000	Podemos usarlos con el color.
878000	880000	Queremos que todos estos objetos sean diferentes.
880000	883000	Entonces tenemos 3 variables, X y Z.
883000	885000	Y lo que queremos es que sean diferentes.
885000	890000	Hay múltiples razones para eso.
890000	893000	Vamos a ver que hay un caso particular.
893000	895000	Y lo vamos a volver a tratar.
895000	898000	Que esto se da de manera casi natural.
898000	909000	Lo que hace esta función, all different, es como las distintas funciones que pueden encontrar en Java, que tiene millones.
909000	913000	Que uno nunca las va a alcanzar a usar todas.
913000	918000	Entonces, la única restricción es que esos valores sean diferentes.
919000	926000	Pueden ser los colores de las camisetas de los jugadores de dos equipos más el árbitro.
926000	931000	Por ejemplo, para que no se nos confundan los deportistas.
931000	934000	Podemos usar los enruteamientos.
934000	936000	Que todos sean diferentes.
936000	946000	Significa en un circuito, en un recorrido vehicular, que no se repite nunca un punto.
946000	950000	No se repite nunca un cliente en el despacho.
952000	957000	Eso no lo hacen también las cadenas de retail hoy en día.
957000	960000	No sé si ustedes compran por internet, seguramente sí.
960000	962000	Y les llega...
962000	963000	Bueno...
963000	965000	No puede haber razones para ello.
965000	969000	No sé si uno quiere todo lo pedido al mismo día.
969000	971000	Y uno habitualmente pone yes.
972000	975000	Para ponerme las pantuflas una sola vez durante el día.
977000	981000	Y resulta que llega el primer pedido como a las 11 de la mañana.
981000	983000	Llega otra a las 3 y otra a las 7.
983000	986000	Es decir, ¿por qué no trajeron todos juntos?
986000	989000	Bueno, puede haber una explicación lógica o una mala programación.
989000	992000	La explicación lógica es que vienen de bodegas distintas.
993000	997000	Pero también puede haber que no se avisparon con la programación,
997000	1000000	que se les llenó el camioncito, que calcularon mal.
1000000	1001000	Puede haber...
1001000	1003000	De hecho, a veces se extravían.
1006000	1010000	Podemos usar este lenguaje o esta técnica de programación por restricciones
1010000	1012000	para resolver ese tipo de problemas.
1012000	1016000	No es el objetivo nuestro, pero les cuento que existe como herramienta,
1016000	1018000	como viene incorporado al CIPLEX,
1018000	1019000	es relativamente fácil de usar.
1019000	1022000	Bueno, CIPLEX hay que pagar, es IBM.
1026000	1030000	Podemos crear una restricción cuando queramos.
1031000	1033000	Se puede expandir el lenguaje.
1033000	1036000	Como vieron en el caso de los países con los colones.
1036000	1037000	Podemos jugar con los problemas.
1039000	1041000	El lenguaje es bastante más natural
1042000	1044000	para usar en este lenguaje.
1045000	1047000	Las soluciones son relativamente rápidas
1048000	1051000	y los detalles de cómo se hizo no nos interesan
1051000	1052000	si nosotros somos usuarios.
1052000	1058000	Hoy día no nos preocupamos de estos detalles internos.
1058000	1060000	Simplemente procesamos.
1061000	1064000	Los primeros programadores eran los viejos más sufridos
1065000	1067000	porque tenían que ahorrar memoria.
1068000	1071000	De hecho, algunos lenguajes tenían comandos especiales
1072000	1074000	para poder usar un espacio de memoria
1074000	1076000	que otras variables habían usado.
1076000	1080000	en el entendido que no se iban a volver a usar.
1081000	1084000	Pero a veces sí se volvían a usar y ahí quedaba el esparramo.
1090000	1092000	Especialmente está hecho para el scheduling.
1092000	1094000	Aquí se pueden manejar los conceptos de jobs.
1095000	1098000	La tarea antes, después.
1099000	1101000	Este trabajo necesita tal máquina.
1101000	1104000	Podemos programar, podemos planificar la producción.
1104000	1109000	Y lo podemos extender sin grandes dolores de cabeza.
1110000	1111000	Bien.
1112000	1115000	Eso lo pasé así casi como un celaje
1116000	1121000	porque esto es algo que les estaba debiendo de la clase pasada.
1122000	1128000	Ahora vamos a volver levemente a los grafos.
1128000	1133000	Un poco para contarles que prácticamente todo lo que hacemos
1134000	1137000	tiene que ver con esta estructura de grafos.
1140000	1142000	Yo creo que ustedes conocen ese grafo.
1142000	1149000	Más bien algunos se saben de memoria los nodos.
1150000	1151000	De un color particular.
1155000	1156000	Eso es un grafo.
1157000	1161000	Son puertos o nodos que en este caso son lugares
1162000	1164000	que están unidos por líneas
1164000	1168000	que en este caso son líneas físicas, son líneas de tren.
1169000	1171000	Y a veces tenemos
1172000	1174000	una forma de llegar a un lado.
1175000	1177000	Por ejemplo, esta línea verde.
1177000	1182000	Si queremos ir aquí, que no alcanzo a ver porque
1183000	1187000	primero soy del sur y segundo soy piti y tercero está borroso.
1188000	1189000	Podemos llegar de una sola manera.
1190000	1193000	Sin embargo, hay dos formas posiblemente de llegar
1194000	1195000	una más entretenida que otra.
1196000	1198000	Desde el centro a, no sé, por ejemplo aquí.
1198000	1206000	Eso es un grafo.
1207000	1209000	¿Y por qué nos interesan los grafos?
1210000	1213000	Porque sirven para todo.
1216000	1217000	Vamos a...
1218000	1220000	Los quiero entusiasmar con el concepto de grafo.
1221000	1224000	Quiero contarles que esto es relativamente sencillo de usar
1224000	1226000	y que...
1227000	1228000	Voy a dar un par de definiciones.
1228000	1230000	No me voy a meter en...
1231000	1233000	complejidades matemáticas muy profundas.
1236000	1239000	La idea no es que se transforme en experto en teoría de grafos,
1240000	1241000	sino que simplemente entiendan el concepto.
1243000	1245000	Y para eso necesito hacer algunas definiciones.
1246000	1247000	Como la distancia.
1248000	1249000	La distancia entre dos puntos.
1251000	1253000	Que se llaman vértices en un grafo.
1254000	1256000	Es la longitud más corta.
1257000	1258000	Entre estos dos puntos.
1259000	1260000	Esa es una definición.
1262000	1263000	En este caso...
1264000	1265000	Claro, yo diría...
1265000	1266000	¿Puedo ir de A a B?
1266000	1270000	Claro, yo puedo ir A, E, D, C y B.
1273000	1274000	Intuitivamente...
1274000	1275000	No, pero esa no es la más corta.
1276000	1277000	La más corta es de A a B.
1279000	1281000	Eso es lo que entendemos por distancia.
1281000	1285000	Donde nos piden la distancia entre dos puntos en un grafo.
1286000	1288000	Es la distancia menor.
1292000	1296000	Y a eso le llamamos la distancia entre el vértice X y el vértice X.
1296000	1313000	En esa estructura hemos definido ese concepto que nos va a servir, por ejemplo, para determinar, proyectando, si es muy a futuro, las rutas más cortas que debe hacer un camión que distribuye bienes.
1313000	1315000	Servicios, por ejemplo.
1315000	1316000	Servicios, por ejemplo.
1316000	1320000	Servicios, por ejemplo.
1320000	1321000	Esta propiedad...
1322000	1330000	Que puede tener un grafo.
1331000	1332000	Voy a definirla enseguida.
1333000	1334000	Esta es un poco más...
1335000	1337000	Etrusca de captar así a la primera.
1337000	1343080	Primera, lo decimos que si un grafo, cualquiera que sea, un conjunto de una malla con puntos,
1343220	1352580	tiene una cierta propiedad y si le sacamos, por ejemplo, una arista, una línea,
1352580	1359720	o le sacamos un vértice y deja de tener esa propiedad, entonces esa propiedad que tenía es minimal.
1361240	1364900	Es lo mínimo que necesita para mantener la propiedad.
1367000	1374200	Ese concepto lo vamos a ver ahora con un ejemplo.
1379080	1390460	Hay un grafo, que es una red, es un conjunto de puntos unidos con aristas que tiene una cierta característica.
1390460	1397660	Si pierde esa característica, al sacarle ya sea una arista o un vértice,
1398340	1404940	entonces quiere decir que la estructura que teníamos era la mínima posible para mantener la propiedad.
1404940	1413140	Yo sé que esto suena medio árido todavía, pero vamos a suavizarlo.
1415520	1418880	Un grafo con Nexo, esta malla llena de puntos,
1420320	1425520	Nexo es un grafo en el cual yo puedo ir desde un nodo cualquiera a cualquier otro.
1425640	1426500	Está todo conectado.
1426500	1439620	Cuando yo puedo ir, como en el grafo que dibujé al comienzo,
1439940	1441300	desde el nodo A al nodo B,
1442120	1447000	ya sea en línea directa o recorriendo los distintos vértices,
1447340	1449680	tengo dos formas de guiar, lo que tengo es un ciclo.
1449680	1456300	Llego a un punto y llego al mismo punto, recorriendo distintos caminos.
1456420	1457180	Eso es un ciclo.
1458820	1463680	Y cuando no tiene ciclo, el nombre no es muy creativo, el grafo es acíclico.
1466060	1470760	Hasta ahí no debería haber mayor dificultad.
1470760	1479760	Ahora, si este grafo es conexo y es acíclico,
1481740	1484540	o sea, está todo conectado y no tiene ciclos,
1485600	1486880	entonces es un árbol.
1487840	1491140	Esas estructuras que vimos el lunes pasado, un árbol,
1492440	1493580	cumple esa propiedad.
1494180	1495760	No tiene ciclos y está todo conectado.
1495760	1501920	El grafo que ustedes tienen, los parientes,
1502060	1505660	están todos conectados de alguna manera con la abuelita.
1511100	1517660	Un grafo conexo minimal es un árbol.
1518140	1518560	¿Qué?
1519140	1522340	Porque si le sacamos a este árbol una arista,
1522800	1523720	deja de ser conexo.
1523720	1526200	Se transforma en dos pedazos de árboles.
1528700	1532240	Entonces, esa propiedad de ser conexo es minimal
1532240	1537680	si no hay otro grafo más chico que tenga esa misma propiedad.
1543960	1546680	De la misma manera se va a definir el maximal,
1546920	1548340	pero no nos interesa mucho.
1548340	1555600	Lo que nos interesa, sí, una vez que tenemos este grafo,
1556640	1559540	es lo que se llama un árbol de cobertura mínimo.
1560540	1563260	Lo mencioné el lunes pasado, lo enuncié,
1563300	1566680	lo dejé dando botecitos para retomarlo ahora.
1566680	1571000	Un árbol de cobertura es un árbol,
1571140	1576600	esa estructura, en la cual yo puedo recorrer todos sus vértices.
1577660	1579580	Sin encontrar que falte una arista,
1579740	1581200	porque en ese caso no sería conexo.
1582540	1583660	Pero si es conexo,
1584860	1586480	supongamos que estamos
1586480	1591700	con restricciones tan grandes económicamente
1591700	1596120	que solo podemos pavimentar una ruta.
1597780	1600060	Nos va a salir más caro que pavimentar mucho,
1600200	1603800	pero tenemos conectados ciudades
1603800	1607780	o puntos de comunicación
1607780	1609880	a través de rutas únicas.
1610320	1611000	Nos interesa,
1611180	1613120	eso es el mínimo para mantener
1613120	1615120	la condición de conectividad.
1618160	1620300	Y nos interesa, por lo tanto,
1620420	1621280	que este árbol
1621280	1623300	que nosotros asociamos a un grafo
1623300	1626800	sea más barato.
1626800	1630880	porque en estos grafos
1630880	1632000	la arista
1632000	1633200	tiene un valor
1633200	1634180	que va a ser un peso,
1635060	1635700	un costo,
1636180	1636940	que puede ser tiempo,
1637120	1638080	puede ser distancia,
1638600	1639620	pueden ser muchas cosas.
1640620	1641760	Pero vamos a decir
1641760	1642560	que hay un peso,
1642980	1643980	un valor asociado
1643980	1646300	a ir desde un punto
1646300	1647040	a otro,
1647100	1648140	el costo de transmitir
1648140	1648620	un mensaje
1648620	1649580	de un punto a otro.
1653140	1655060	¿Cuál es la estructura mínima?
1656800	1660440	Un grafo se define formalmente
1660440	1662380	como un conjunto de vértices
1662380	1663940	y un conjunto de aristas,
1664220	1664560	edges.
1666780	1668260	Un grafo tiene vértices
1668260	1669160	y tiene aristas.
1670180	1671620	Y imagínense que esto es una red
1671620	1672720	con distintos puntos.
1674400	1676320	Y cada arista tiene un peso.
1678380	1678900	Distinto.
1679720	1681660	El peso de ir desde I a J.
1682140	1682840	Eso es un valor.
1683180	1683960	O de J a I.
1684240	1684700	Por ahora,
1685120	1685800	vamos a ir
1685800	1686980	en ambas direcciones
1686980	1688500	sin complicarnos
1688500	1689280	mucho la vida.
1691340	1692940	Un árbol de cobertura,
1693800	1695240	el Minimum Spanning Tree,
1695800	1696060	es
1696060	1698420	un árbol
1698420	1701040	tal que la suma
1701040	1702560	de sus pesos
1702560	1703380	sea mínima.
1706560	1707540	Es decir,
1708040	1709640	la forma más barata
1709640	1711120	de mantener
1711120	1712840	todos los nodos
1712840	1713640	conectados.
1713640	1716040	eso es un árbol
1716040	1717220	de cobertura mínima.
1724020	1725380	No se compliquen
1725380	1726840	porque ahora vamos
1726840	1727700	a reentender
1727700	1728380	todo.
1732900	1734060	Como les decía,
1734660	1735120	un arista
1735120	1736100	representa cosas,
1736240	1736520	pesos.
1737580	1738360	Y nos interesa
1738360	1739820	el menor peso.
1740220	1741140	Y hay un señor
1741140	1742040	que se le ocurrió
1742040	1742960	un algoritmo
1742960	1744920	y tampoco así
1744920	1746060	digamos que se le
1746060	1747640	tostaron las neuronas.
1747760	1749000	El algoritmo es sencillo.
1749780	1751100	Y lo vamos a seguir.
1752700	1753520	Y se llama
1753520	1755060	algoritmo de Prim.
1756520	1757740	Este es el caballero
1757740	1758160	que dijo,
1758280	1758420	mire,
1758520	1759540	podemos hacer esto.
1760360	1761300	¿Y cómo lo hace
1761300	1762400	el señor Prim?
1762400	1765420	Primero elige
1765420	1765980	un vértice
1765980	1766840	cualquiera.
1769800	1770240	Cualquiera.
1770680	1771260	En este grafo.
1771580	1772060	Y después,
1772240	1772820	una vez que está
1772820	1774080	parado en este vértice,
1775160	1777320	ya tiene un pedacito
1777320	1778020	de este árbol
1778020	1778860	que quiere construir,
1778980	1779940	que es un solo vértice.
1780380	1781040	A eso se le llama
1781040	1782020	fragmento.
1782820	1783180	Entonces,
1783300	1783960	él va a buscar
1783960	1784940	la arista
1784940	1788740	de menor costo
1788740	1789500	que vaya
1789500	1790320	a un nodo
1790320	1790700	que no haya
1790700	1791680	considerado aún.
1791680	1795000	Dado ese paso,
1795180	1795700	él ya tiene
1795700	1796580	su origen
1796580	1797800	y
1797800	1800040	otro vértice
1800040	1800900	a la cual llegó
1800900	1801840	por un fragmento
1801840	1802840	de menor costo.
1805420	1806340	Eso es
1806340	1807560	un fragmento.
1808060	1809160	Y repite el proceso.
1810080	1810600	¿Cuál es
1810600	1811900	la arista más barata
1811900	1812420	que sale
1812420	1813460	de este par?
1815320	1816440	Él agrega
1816440	1817340	con su arista.
1819000	1819400	Tiene ya
1819400	1820200	de los tres vértices
1820200	1820780	del grafo.
1820780	1821760	Y hace esto
1821760	1822780	para todos
1822780	1823380	los vértices
1823380	1824020	del grafo.
1827640	1828640	El algoritmo
1828640	1829440	es rapidísimo.
1830520	1831040	Si tengo
1831040	1832540	n nodos,
1833740	1834040	hace
1834040	1836680	n-1
1836680	1837280	iteraciones.
1841280	1842040	Veamos
1842040	1842780	cómo funciona.
1845120	1846160	Este es el algoritmo.
1847160	1847600	Escoja
1847600	1848200	un vértice
1848200	1848220	un vértice
1848220	1848820	cualquiera.
1850980	1851380	Escojo
1851380	1851980	una arista.
1854280	1855140	Partí eligiendo
1855140	1855640	el B1,
1855880	1856380	B1,
1856460	1856740	B2,
1856840	1857160	tal que,
1857300	1857480	bueno,
1857580	1858240	son distintos,
1858820	1859140	obviamente,
1859340	1860220	para que no haya un ciclo,
1860580	1860940	y sea
1860940	1862520	el de menor peso
1862520	1863040	entre todos
1863040	1863420	los que
1863420	1865000	hay disponibles.
1865000	1869180	si todas
1869180	1869820	las aristas
1869820	1870560	ya fueron
1870560	1872240	escogidas,
1873840	1876640	y hay un pequeño
1876640	1877400	cambio con lo que
1877400	1877940	les mandé,
1878220	1879260	estuve revisando,
1879500	1879920	un error,
1880400	1881260	lo explico enseguida.
1881700	1882600	Si ya escogí
1882600	1884060	muchas aristas,
1885380	1886160	tengo que ver
1886160	1886880	cuáles son aquellos
1886880	1887800	vértices que todavía
1887800	1888540	me faltan.
1888540	1894940	esto lo tengo
1894940	1896040	como no pertenece,
1896140	1896420	y no,
1896600	1897220	pertenece,
1897300	1897900	tengo que buscar
1897900	1898820	el puerto de origen
1898820	1899820	en el fragmento
1899820	1900440	que ya tengo.
1901100	1901720	Ese es el cambio
1901720	1902200	respecto
1902200	1903320	del borrador
1903320	1904440	que les envié.
1906940	1907400	No tenga
1907400	1908580	las n-1
1908580	1909060	aristas,
1909660	1910600	porque un árbol
1910600	1911560	con n-2
1911560	1912840	tiene n-1
1912840	1913300	aristas.
1915020	1915220	Fin.
1916520	1917060	Y si no,
1917480	1918520	vamos de nuevo
1918520	1920000	nos queda
1920000	1920820	algún vértice
1920820	1922060	sin elegir
1922060	1923460	de este conjunto
1923460	1924100	que ya tengo
1924100	1924820	conectado
1924820	1926380	cuál es el más
1926380	1926960	barato.
1928760	1929020	Miren,
1929220	1930080	esto funciona así.
1931740	1932440	Voy a tomar
1932440	1933820	este grafo.
1944600	1945740	Vamos a partir
1945740	1946600	de un nudo
1946600	1947720	arbitrario.
1948520	1955520	elegí
1955520	1957860	el vértice
1957860	1958280	E.
1959580	1960540	Ahora lo que
1960540	1961120	debo hacer
1961120	1962000	es elegir
1962000	1963940	la arista
1963940	1965540	más pequeña
1965540	1967180	de menor peso
1967180	1968620	que conecta
1968620	1969340	a alguno
1969340	1970060	de los vértices
1970060	1970960	que no están
1970960	1973860	considerado
1973860	1975000	en este fragmento.
1975000	1976800	tenemos
1976800	1977200	tenemos 3,
1977380	1977640	3,
1977640	1978040	4,
1978160	1978420	4.
1978420	1979660	Lo que tenemos
1979660	1980140	empate
1980140	1980820	decidimos
1980820	1981680	arbitrariamente.
1981680	1985080	vamos a elegir
1985080	1987320	esta arista
1987320	1988480	la que va
1988480	1988980	a A
1988980	1989940	que tiene
1989940	1990320	un peso
1990320	1990840	de 3.
1991540	1992060	Ahora
1992060	1994100	mi fragmento
1994100	1995280	tiene dos vértices
1995280	1996560	en el vértice
1996560	1996960	E
1996960	1997720	y el vértice
1997720	1998080	A
1998080	1999400	y tengo
1999400	2000060	que elegir
2000060	2001960	la arista
2001960	2003240	de menor peso
2003240	2003720	que con
2003720	2004740	cualquiera
2004740	2005400	de estos dos
2005400	2005880	vértices
2005880	2007600	a algún
2007600	2007880	nodo
2007880	2008260	que no haya
2008260	2008920	considerado.
2008920	2009320	y en este
2009320	2009560	caso
2009560	2009840	tengo
2009840	2010040	dos
2010040	2010720	posibilidades
2010720	2011120	que son
2011120	2011380	los
2011380	2012260	AB
2012260	2013300	y AD
2013300	2014160	porque es
2014160	2014540	la arista
2014540	2015340	más barata
2015340	2015880	que es uno.
2018780	2019440	Elegí B
2019440	2020820	muy bien
2020820	2021580	elegido la otra.
2023340	2023660	Ahora
2023660	2024040	tengo
2024040	2024960	un fragmento
2024960	2025400	con tres
2025400	2026000	vértices
2026000	2026820	E
2026820	2027520	AB
2027520	2029840	¿Cuál
2029840	2030120	es la
2030120	2030500	arista
2030500	2032420	más barata
2032420	2032940	que sale
2032940	2033520	de estos
2033520	2034160	vértices?
2035680	2036640	¿Algún
2036640	2036880	nodo
2036880	2037060	no
2037060	2037780	considerado?
2038920	2042940	¿Y esa?
2046380	2046860	Porque
2046860	2047420	ese era uno
2047420	2049960	en el fragmento
2049960	2050100	o sea
2050100	2050920	los que ya tenía
2050920	2051520	ahora busco
2051520	2051920	¿Cuál es la
2051920	2052340	más chica
2052340	2052760	de todas?
2053420	2053860	¿Es esa?
2054020	2054140	D
2054140	2055760	Bueno
