start	end	text
159780	160720	no servía para nada
160720	161400	y que la lógica
161400	162520	tampoco servía para nada
162520	163240	y que las matemáticas
163240	164220	no servían para nada
164220	166220	y resultó que sí servían
166220	168020	pero no nos vamos a ir
168020	169300	a profundidades matemáticas
169300	171980	en este curso
171980	177800	yo estuve
177800	179280	estudiando aquí
179280	180200	con ese ambiente
180200	181460	con esa vegetación
181460	182620	salvaje
182620	183640	donde
183640	184760	de vez en cuando
184760	187260	con 38
187260	188240	39 grados
188240	188880	de temperatura
188880	190200	salas sin calefacción
190200	191280	veíamos pasar
191280	191920	unos monos
191920	192940	entre árbol y árbol
192940	194980	y habrán sospechado
194980	196000	que esa era la ciudad
196000	200160	cuando la gente
200160	200640	se enteró
200640	200980	que yo
200980	201620	me iba
201620	203460	al río de Janeiro
203460	204480	me dijeron
204480	205540	pero que envidia
205540	207080	pero tenía
207080	207980	un pequeño problema
207980	208660	a mí no me gusta
208660	209780	la playa
209780	212900	en fin
212900	214220	me sacrifiqué
214220	218340	les voy a contar
218340	219680	en qué me intereso
219680	220300	yo hoy
220300	222340	antes de
222340	223360	empezar ya
223360	224620	a entrar en materia
224620	226480	les hablé de vida
226480	227040	artificial
227040	229220	porque me empezó
229220	229780	a fascinar
229780	231140	el fenómeno
231140	231720	de la vida
231720	233840	y cómo
233840	235060	algunas
235060	235920	criaturas
235920	236680	que uno dice
236680	239100	no tienen ninguna capacidad
239100	240200	de organizarse
240200	241100	de interactuar
241100	242320	sabemos que las hormigas
242320	242780	lo hacen
242780	244220	la abeja
244220	245100	en fin
245100	245380	muchos
245380	245780	muchos
245780	246740	dichos
246740	248280	y también lo hacen
248280	249900	estos pajaritos
249900	250680	cuando migran
250680	252460	la migración
252460	254540	es un fenómeno
254540	255940	extraordinariamente
255940	256740	interesante
256740	258640	el líder
258640	261800	cambia
261800	263220	cada periodo
263220	264960	súper específico
264960	265620	de tiempo
265620	267620	y los que lo siguen
267620	269100	lo siguen
269100	270240	a una distancia
270240	271420	también
271420	272340	regulada
272340	273500	en función
273500	274240	del tamaño
274240	274660	del ave
274660	278620	y es impresionante
278620	278960	cómo
278960	280420	a medida
280420	281460	que se van cansando
281460	282240	porque el que lleva
282240	282780	la punta
282780	283200	siempre
283200	284740	sufre el desgaste mayor
284740	285360	esto es como
285360	286700	los ciclistas
286740	288240	y es la misma
288240	288860	forma en que
288860	289500	los ciclistas
289500	290240	van protegiendo
290240	290620	al líder
290620	291500	cuando se cansa
291500	292480	y lo ponen
292480	293000	a la cola
293000	293880	muy pegado
293880	294960	al que va adelante
294960	296240	y forma un efecto
296240	297000	de succión
297000	298760	eso hacen
298760	300120	estos animales
300120	301800	eso
301800	303380	me sorprendió
303380	305940	hablé con
305940	306960	con algunos
306960	307700	biólogos
307700	308740	que me decían
308740	309360	ah pero tú
309360	309700	no has
309700	310900	escuchado
310900	311660	de los peces
311660	314440	los peces
314440	314980	tienen ojos
314980	315620	a los lados
315620	319980	y en este
319980	320560	cardumen
320560	321720	que va girando
321720	323020	ellos se alimentan
323020	324080	se van desplazando
324080	324720	es como un
324720	325760	como un motor
325760	326660	que avanza
326660	328480	nunca chocan
328480	329680	unos con otros
329680	331380	tienen
331380	332520	dispositivos
332520	334220	biológicos
334220	335580	que les permiten
335580	337520	evitar el choque
337520	338940	con su compañero
338940	339500	de giro
339500	341140	eso es un
341140	341460	contexto
341460	342160	extraordinario
342160	343760	de algunas
343760	344400	de esas cosas
344400	345080	vamos a hablar
345080	345940	más adelante
345940	346760	pero
346760	348080	para que sepan
348080	348560	en qué
348560	350620	en qué me entusiasmo
350620	350840	yo
350840	352080	y qué cosas
352080	352920	estoy haciendo
352920	353940	hoy día
353940	355140	en qué estamos
355140	355900	investigando
355900	357020	tenemos un grupo
357020	358060	de trabajo
358060	359280	desde hace tiempo
359280	365360	poner en práctica
365360	367620	tanto en la ingeniería
367620	368000	de software
368000	369040	como en las matemáticas
369040	370820	y naturalmente
370820	371660	algunas técnicas
371660	373500	de inteligencia artificial
373500	375040	y lo que vamos a ver
375040	375420	en este
375420	376360	en este curso
376360	377640	tenemos cuatro semanas
377640	379360	en las cuales
379360	380740	dividí
380740	381600	los tópicos
381600	382840	de esta manera
382840	383820	hoy día
383820	384520	vamos a ver
384520	385080	algoritmos
385080	385720	de búsqueda
385720	387100	el proceso
387100	387720	de búsqueda
387720	389020	búsqueda de soluciones
389020	390000	lo que nos interesa
390000	390380	a nosotros
390380	390900	es buscar
390900	392200	soluciones
392200	393280	encontrar soluciones
393280	393920	a problemas
393920	395100	para eso
395100	396220	vamos a ver
396220	397200	algunas estrategias
397200	397840	de búsqueda
397840	398780	en árbol
398780	399580	que son ciertas
399580	400140	estructuras
400140	401000	que voy a explicar
401000	402980	voy a hablar
402980	405220	no muy en profundidad
405220	405620	todavía
405620	406980	de juegos
406980	407400	con
407400	408980	adversarios
408980	411400	este
411400	414440	esta interacción
414440	415460	entre dos
415460	416100	entes
416100	417840	que buscan
417840	418820	soluciones
418820	420940	de poco
420940	421520	vamos a ir
421520	421920	entrando
421920	423100	en el detalle
423100	424060	y
424060	424960	dije
424960	425740	programación
425740	426940	con restricciones
426940	427860	como
427860	428940	punto final
428940	429480	que no creo
429480	429980	que veamos
429980	430420	hoy día
430420	430940	que es un tema
430940	431740	un poquito árido
431740	432600	entonces
432600	433600	voy a dejarlo
433600	434200	para partir
434200	435840	el próximo lunes
435840	436960	con ese tema
436960	438040	porque
438040	439480	sospecho
439480	439900	que alrededor
439900	440440	de las nueve
440440	441300	ya no van a estar
441300	442540	tan despiertos
442540	444040	como estaban
444040	444560	a las ocho
444560	445180	de la mañana
445180	445940	yo tampoco
445940	446800	pero
446800	447980	ahí vamos
447980	448720	a irnos
448720	449020	un poco
449020	449700	más lento
449700	453400	esto solo
453400	454580	a modo de cupucha
454580	455160	le conté
455160	455900	a mi oculista
455900	456440	que no veo
456440	457100	bien de noche
457100	458680	cuando manejo
458680	460580	y yo dije
460580	461320	me va a recetar
461320	461860	alguna cosa
461860	462560	interesante
462560	464780	su comentario
464780	465540	fue preciso
465540	466660	pero no sé
466660	467400	si me resolvió
467400	467920	el problema
467920	469600	está tan peligroso
469600	470380	no salgas de noche
470380	476260	el próximo
476260	476920	también
476920	477640	vamos a hablar
477640	477900	de
477900	479220	informada
479220	479720	tenemos
479720	480320	varias formas
480320	480780	de búsqueda
480780	481660	buscar a ciegas
481660	489300	la mayoría
489300	489820	de ustedes
489820	490660	nos involucró
490660	490880	mucho
490880	491400	en la búsqueda
491400	491720	del día
491720	492100	del padre
492100	492620	pero si hay
492620	492960	personas
492960	493920	que se involucran
493920	494900	la búsqueda
494900	495480	es un poco así
495480	495980	¿qué le vamos
495980	496340	a comprar
496340	497000	a tu papá?
497440	498100	es una búsqueda
498100	498620	un poco así
498620	499580	vamos a ver
499580	500200	qué sale
500200	502800	es una búsqueda
502800	503180	que no
503180	504520	no tiene
504520	505320	muchos datos
505320	508240	hay otro tipo
508240	508780	de búsqueda
508780	509760	que sí se hace
509760	511020	con información
511020	511860	es la búsqueda
511860	512400	informada
512400	513020	la hacemos
513020	513940	con más
513940	514940	antecedentes
514940	516940	veremos
516940	517980	algunos algoritmos
517980	518620	interesantes
518620	519340	el minimax
519340	519940	por ejemplo
519940	521980	que
521980	523200	se usa mucho
523200	523540	en
523540	524480	juegos
524480	526940	después
526940	527740	vamos a
527740	528760	a pasearnos
528760	529740	por el método
529740	530520	de Montecarlo
530520	532920	voy a contar
532920	533380	la historia
533380	534220	de cómo
534220	534960	nace esto
534960	536540	que tiene que ver
536540	536800	con
536800	539020	la bomba atómica
539020	539980	por si acaso
539980	542400	algunos
542400	543280	aprendizajes
543280	543740	basados
543740	544680	en poblaciones
544680	546060	aquí tenemos
546060	546780	típicamente
546780	548380	hormigas
548380	549280	abejas
549280	553580	muchos
553580	556580	bichos
556580	557320	que son
557320	558320	colonias
558320	559160	las termitas
559160	560720	y cómo
560720	561220	ciertos
561220	562220	comportamientos
562220	563400	nos
563400	565420	nos empiezan
565420	566200	a mostrar
566200	566540	que
566540	567860	es posible
567860	568420	encontrar
568420	568980	soluciones
568980	569400	mejores
569400	569860	que las que
569860	570220	nosotros
570220	571220	hemos desarrollado
571220	572040	históricamente
572040	572520	usando
572520	573400	computadores
573400	575080	de una manera
575080	576320	en que uno
576320	576740	se empieza
576740	577400	a maravillar
577400	580240	yo no sabía
580240	580860	primero
580860	581620	hay alrededor
581620	582300	de entre
582300	583280	9.000 y 12.000
583280	584260	especies distintas
584260	585000	de hormigas
585000	585480	por ejemplo
585480	586200	y todas
586200	586960	se comportan
586960	587540	distintas
587540	588380	las abejas
588380	589420	que son
589420	590620	unos
590620	592420	seres
592420	593200	diminutos
593200	593960	han visto
593960	594500	alguna vez
594500	594980	un panal
594980	595300	verdad
595300	596740	esas estructuras
596740	597460	hexagonales
597460	598280	son perfectas
598280	598800	no les quedan
598800	599140	chuecas
599140	601440	y además
601440	601860	son
601860	602720	en términos
602720	603740	estructurales
603740	604900	extraordinariamente
604900	605820	resistentes
605820	607680	la abeja
607680	608380	cuando sale
608380	609160	por primera vez
609160	609620	del nido
609620	610080	sale
610080	611100	retrocediendo
611100	615320	algunos dicen
615320	616060	yo no sé
616060	616660	si eso es verdad
616660	616940	o no
616940	617880	pero muchos
617880	618800	dicen que
618800	620620	lo hacen
620620	621280	de esa manera
621280	622100	al interior
622100	622920	de la colmena
622920	623440	son ciegos
623440	623920	pero lo hacen
623920	624540	de esa manera
624540	625440	porque
625440	626660	la primera visión
626660	627140	del mundo
627140	627700	que tienen
627700	628460	es su hogar
628460	629900	y siempre
629900	630520	pueden volver
630520	630920	a él
630920	633800	esos comportamientos
633800	635340	nos maravillan
635340	636440	nos llaman la atención
636440	637680	y nos entusiasman
637680	639380	vamos a hablar
639380	639940	de algoritmos
639940	640840	adaptativos
640840	642000	y los algoritmos
642000	642600	que permiten
642600	643920	que cambien
643920	645320	la forma
645320	646460	de resolver problemas
646460	649380	y aprendizaje
649380	650120	naturalmente
650120	651020	entre medio
651020	651480	hablaremos
651480	652500	de algoritmos
652500	653280	genéticos
653280	654160	algoritmos
654160	654720	de omega
654720	655300	algoritmos
655300	655860	de abeja
655860	656880	y
656880	658480	vamos a cerrar
658480	660660	el módulo
660660	661600	con
661600	662560	algunas
662560	663520	meteorísticas
663520	664840	bastante
664840	665520	utilizadas
665520	666480	en optimización
666480	667540	simulete
667540	667960	en e-link
667960	668680	tabu search
668680	669960	esto va a ser
669960	670540	media clase
670540	670860	no más
670860	671420	porque la otra
671420	672220	mitad de la clase
672220	673000	es el
673000	674320	el dichoso
674320	674940	control
674940	676880	hay un control
676880	677880	para terminar
677880	678420	el curso
678420	680860	hasta aquí
680860	681460	no se conoce
681460	681760	a nadie
681760	682160	que haya
682160	682920	reprobado
682920	684720	bueno
684720	685200	es la primera
685200	685860	vez que lo hago
685860	686480	no no no
686480	687480	no
687480	688440	no
693520	694560	uno pregunta
694560	695320	qué puede leer
695320	697820	lo
697820	700700	creo que lo más
700700	702560	directo
702560	703160	es el
703160	705060	Russell y Norvig
705060	706400	que es un libro clásico
706400	708060	de inteligencia artificial
708060	709620	donde están los conceptos básicos
709620	710940	tratados de una manera
710940	711700	bastante
711700	714360	amena
714360	715400	fácil de seguir
715400	717020	hay ejemplos
717020	717700	es muy sencillo
717700	718340	si alguien quiere
718340	719960	leerlo
719960	721760	también hay dos papers
721760	724280	un poco de ego
724280	725600	o de vanidad
725600	727140	llávenlo como quieran
727140	728040	porque yo
728040	729120	estoy de autor
729120	729780	en estos
729780	730880	dos artículos
730880	733320	que son artículos
733320	734120	que escribimos
734120	734780	en conjunto
734780	735220	con
735220	737140	treinta y tantos
737140	737620	autores
737620	739740	nosotros nos juntamos
739740	741440	cada dos años
741440	744160	en un lugar
744160	744860	interesante
744860	745960	del planeta
745960	746760	típicamente
746760	747960	con playas
747960	749340	en junio
749340	750240	en Europa
750240	751220	cuando el verano
751220	754980	cariñoso
754980	755700	con los turistas
755700	759720	y de esas reuniones
759720	760780	que duran una semana
760780	762040	nosotros sacamos
762040	763020	un compendio
763020	764420	que dice
764420	765300	este es el estado
765300	765760	del arte
765760	767160	en inteligencia artificial
767160	770580	lo que teníamos
770580	771140	el año
771140	772260	dos mil veinte
772260	772960	que es producto
772960	774120	de nuestra reunión
774120	775460	del dos mil diecinueve
775460	776880	y esto es
776880	778180	dos mil veintitrés
778180	779420	diciembre ya
779420	780840	que fue producto
780840	781660	de la reunión
781660	782040	del
782040	784380	dos mil veintidós
784380	785280	el dos mil veintiuno
785280	785700	no hubo
785700	786440	por la pandemia
786440	787820	eh
787820	789700	o
789700	792540	cultura general
792540	792860	nomás
792860	793740	aquí se habla
793740	794660	de todo
794660	795680	de robótica
795680	797320	de la importancia
797320	798240	del cerebro
798240	799740	hay muchos biólogos
799740	800740	metidos entre medio
800740	801640	y entre todos
801640	802420	conversamos
802420	802900	y vamos
802900	803740	yendo
803740	804900	y es lo que se está
804900	805540	haciendo hoy día
805540	806140	en el mundo
806140	807540	y eso es lo que
807540	808240	se está haciendo
808240	808660	eso que
808660	809920	son artículos
809920	810840	que yo voy a subir
810840	811940	que ustedes van a tener
811940	812900	a disposición
812900	813980	en la página
813980	819160	cómo se evalúa
819160	819680	este curso
819680	822240	un trabajo
822240	822800	grupal
822800	824460	entre tres y cinco
824460	825000	personas
825000	825900	no más
825900	826820	no menos que eso
826820	828800	vamos a tener
828800	829600	ese control
829600	830520	al final
830520	832160	que va a tomar
832160	832840	media clase
832840	833660	un poquito menos
833660	834040	espero
834040	836740	y
836740	837920	cada uno
837920	838300	de ellos
838300	838680	vale el
838680	839620	cincuenta por ciento
839620	841400	vamos a hablar
841400	841960	de la tarea
841960	842640	más adelante
842640	843380	en esta clase
843380	844320	para que sepan
844320	845340	qué nos prepara
845340	846040	el futuro
846040	850400	el control
850400	850920	es algo
850920	852360	bastante sencillo
852360	852560	ya
852560	853120	no es
853120	856740	no es para
856740	857480	pillar a nadie
857480	858160	en el fondo
858160	859280	que quede claro
859280	859520	que
859520	860080	no
860080	861800	que va a preguntar
861800	862660	de viejito
862660	864000	no voy a preguntar
864000	864460	cuestiones
864460	866100	para darme cuenta
866100	867320	si los conceptos
867320	868180	se entienden
868180	869100	o no se entendieron
869100	874580	hoy día
874580	875320	entonces
875320	876000	como les decía
876000	876780	vamos a partir
876780	878120	con la búsqueda
878120	878680	del árbol
878680	880940	ahí vamos a
880940	882580	a conversar
882580	883020	bastante
883020	883420	de ello
883420	883920	y luego
883920	885440	conversaremos
885440	886180	sobre juegos
886180	887680	con adversarios
887680	891880	por supuesto
891880	892640	si tienen
892640	893560	alguna inquietud
893560	896180	no interrumpen
896180	897180	en cualquier momento
897180	898320	ningún problema
898320	902600	al final
902600	903240	de la clase
903240	903780	yo siempre
903780	904180	dejo
904180	904520	unos
904520	905240	15
905240	905540	20
905540	906100	minutos
906100	907220	dependiendo
907220	907440	de
907440	908460	para hablar
908460	909100	de un tema
909100	910500	que
910500	911600	me parece
911600	913100	que toda la gente
913100	913960	que está involucrada
913960	914300	en esto
914300	914960	de la inteligencia
914960	915400	artificial
915400	916160	debiera saber
916160	918240	hoy día
918240	918260	hoy día
918260	918560	el tema
918560	919320	lo puse yo
919320	920560	próxima clase
920560	920980	pueden
920980	921940	sugerirlo
921940	922340	ustedes
922340	923160	pero sugeren
923160	923400	antes
923400	924040	para poderlo
924040	924640	preparar
924640	927000	en algún momento
927000	927660	alguien me pidió
927660	928940	computación cuántica
928940	930220	sufrí
930220	931160	que ni les cuento
931160	933000	pero salí del paso
933000	934540	pero ese es más o menos
934540	935240	el esquema
935240	937140	ojalá podamos
937140	937880	interactuar
937880	940340	y yo parto
940340	941260	haciendo esa pregunta
941260	942520	¿qué es para ustedes
942520	943840	un sistema inteligente?
944400	945220	no es necesario
945220	945900	que me conteste
945900	946600	si quieren sí
946600	948000	pero solo como
948000	949160	como una reflexión
949160	950540	¿qué es un sistema
950540	951420	inteligente?
953340	954400	partiendo de la base
954400	955040	que entendemos
955040	956140	lo que es inteligencia
956140	959080	y esa es otra pregunta
959080	959640	no menor
959640	966800	inteligencia
966800	967680	viene del griego
967680	970640	intelligere
970640	972620	que quiere decir
972620	973940	relacionar cosas
973940	976580	darse cuenta
976580	977100	de que
977100	978660	hay fenómenos
978660	979940	que están relacionados
979940	984720	como
984720	985860	Newton
985860	986760	que se dio cuenta
986760	988420	que la piedra
988420	989020	que cae
989020	989660	y la luna
989660	990320	que no cae
990320	991500	pertenecen
991500	992560	al mismo fenómeno
992560	993820	la ley
993820	994620	de gravitación
994620	995300	universal
995300	997580	me gusta
997580	998100	ese juego
998100	998460	de
998460	1000500	eventos
1000500	1002000	y al relacionarnos
1002000	1003280	nos dan
1003280	1004800	casi
1004800	1005480	una forma
1005480	1006120	matemática
1006120	1007020	de entenderlo
1007020	1007860	que son las fórmulas
1007860	1008800	de la física
1008800	1009820	clásica
1009820	1017320	¿qué es importante
1017320	1018120	en inteligencia
1018120	1018600	artificial?
1019020	1027040	algunas personas
1027040	1027840	algunos
1027840	1028880	familiares
1028880	1029340	me han
1029340	1031120	han preguntado
1031120	1031380	siempre
1031380	1032020	¿tú qué haces
1032020	1032940	en la vida?
1033940	1034980	una inteligencia
1034980	1035500	artificial
1035500	1037460	entonces
1037460	1037900	me dicen
1037900	1038440	ah
1038440	1038900	eso es
1038900	1039100	chat
1039100	1039580	que meté
1039580	1040960	y digo
1040960	1041220	no
1041220	1041500	no
1041500	1041780	no
1041780	1042080	no
1042080	1042980	no
1042980	1043640	no
1043640	1043920	es chat
1043920	1044320	que meté
1044320	1045820	podemos usarlo
1045820	1046980	ojalá lo podamos
1046980	1047560	usar bien
1047560	1048780	pero no es eso
1048780	1050300	y ahí tengo que entrar a explicar
1050300	1052180	y como a los cinco minutos
1052180	1053280	yo me quedo hablando solo
1053280	1054340	porque a nadie le interesa
1054340	1054840	si no está
1054840	1055180	es que me
1055180	1059160	pero ¿qué es lo que hacemos nosotros?
1061740	1063200	usamos computadores
1063200	1064980	para razonar
1064980	1073140	para reconocer patrones
1073140	1074540	si esto se comporta así
1074540	1075360	entonces
1075360	1076860	podemos tener
1076860	1078420	este resultado
1078420	1080900	o cualquier otra forma
1080900	1082300	en que podamos
1082300	1083000	deducir
1083000	1085060	a partir de un conjunto
1085060	1085620	de datos
1085620	1087180	ciertos resultados
1087180	1089980	a propósito
1089980	1090680	de estas formas
1090680	1091260	de inferencia
1091260	1091980	les voy a contar
1091980	1093580	lo que hace un amigo mío
1093580	1095280	que trabaja en reconocimiento
1095280	1095920	de imágenes
1095920	1097740	son dos
1097740	1098220	en realidad
1098220	1098760	los dos
1098760	1099000	están
1099000	1100380	bastante locos
1100380	1103080	que yo creo
1103080	1104000	que es una condición
1104000	1104500	necesaria
1104500	1105000	para trabajar
1105000	1105820	en reconocimiento
1105820	1106300	de imágenes
1106300	1107440	uno trabaja en Londres
1107440	1108680	y lo que hacía
1108680	1109780	era
1109780	1110920	simular
1110920	1113700	la caminata
1113700	1116440	de un tipo
1116440	1116960	ebrio
1116960	1117820	en el metro
1117820	1118500	de Londres
1118500	1120720	para detectar
1120720	1121960	donde esta
1121960	1122960	caminata irregular
1122960	1123800	se producía
1123800	1125560	y avisarle
1125560	1126380	a los guardias
1126380	1127160	que
1127160	1128840	el ciudadano
1128840	1129560	se podía caer
1129560	1130140	a las vías
1130140	1131060	lo que no era bueno
1131060	1131800	para su salud
1131800	1136240	y este amigo mío
1136240	1138160	tenía un alumno
1138160	1139040	de doctorado
1139040	1140920	de Noruega
1140920	1142860	uno se imagina
1142860	1143500	que Noruega
1143500	1144640	podría haber dicho
1144640	1145040	suiza
1145040	1146100	que son más ordenaditas
1146100	1146600	pero en fin
1146600	1147700	Noruega
1147700	1148980	que también son ordenados
1148980	1151160	y lo hacía caminar
1151160	1151900	por el andén
1151900	1152560	simulando
1152560	1153360	cómo caminaba
1153360	1153840	un curado
1153840	1156460	imposible
1156460	1157620	tiene que ser
1157620	1158520	un curado natural
1158520	1159180	porque
1159180	1160880	la caminata
1160880	1161840	no es
1161840	1162560	igual
1162560	1164260	tiene ciertos
1164260	1164840	elementos
1164840	1166580	que constituyen
1166580	1167340	patrones
1167340	1167940	entonces va
1167940	1168620	reconociendo
1168620	1169760	movimientos
1169760	1170920	para eso
1170920	1171700	se podía usar
1171700	1172840	el reconocimiento
1172840	1173400	de patrones
1173400	1173720	para evitar
1173720	1174200	que un curado
1174200	1174580	se caiga
1174580	1175020	a la línea
1175020	1176140	que sí
1176140	1176920	tiene aplicaciones
1176920	1177540	prácticas
1177540	1178360	hay otro
1178360	1180080	como les dije
1180080	1180860	también tan loco
1180860	1181840	que tomaba
1181840	1183300	estas fotos
1183300	1184140	del corazón
1184140	1187100	se llaman
1187100	1187740	de otra manera
1187740	1188000	pero
1188000	1189480	tomaba a la gente
1189480	1191820	a los 20 años
1191820	1193980	estamos pensando
1193980	1194500	en un país
1194500	1195360	donde hay controles
1195360	1195860	anuales
1195860	1196620	que se registra
1196620	1197340	toda la información
1197340	1198740	entonces tiene fotos
1198740	1199740	de corazón
1199740	1200760	de muchos pacientes
1200760	1201860	durante muchos años
1201860	1203520	cuando a los 50 años
1203520	1204100	esta persona
1204100	1205060	sufre un infarto
1205060	1206640	entonces se busca
1206640	1207380	hacia atrás
1207380	1208280	todos estos
1208280	1209140	que tuvieron infarto
1209140	1209840	cuáles son
1209840	1210380	los elementos
1210380	1210840	comunes
1210840	1211380	a los 20
1211380	1213700	para recomendarles
1213700	1213960	que
1213960	1215340	caminen más
1215340	1216340	bajen el azúcar
1216340	1216820	en fin
1216820	1217960	gente fumada
1217960	1218920	ese tipo de cosas
1218920	1219900	patrones
1219900	1221940	a partir de un patrón
1221940	1224440	o de un evento
1224440	1226020	que genera
1226020	1227940	un hecho
1227940	1228600	atenta
1228600	1229220	contra la salud
1229220	1229740	en este caso
1229740	1231060	pueden detectar
1231060	1231840	cuáles son
1231840	1233440	aquellos elementos
1233440	1234260	comunes
1234260	1235700	que es un patrón
1235700	1238280	esas son
1238280	1239240	formas de inferencia
1239240	1240320	y entre otras
1240320	1241140	para eso
1241140	1241580	se usa
1241580	1243600	la inteligencia artificial
1243600	1247620	¿qué se habla
1247620	1248800	de inteligencia artificial?
1249000	1249320	porque
1249320	1250580	no son
1250580	1251380	las soluciones
1251380	1252700	algorítmicas básicas
1252700	1253460	se me van
1253460	1254260	cuando estábamos
1254260	1255600	yo no
1255600	1255980	ustedes
1255980	1257020	en la enseñanza media
1257020	1258560	y se resolvían
1258560	1259140	las ecuaciones
1259140	1260040	de segundo grado
1260040	1260980	que era una maravilla
1260980	1262460	porque era una poesía
1262460	1264420	menos b
1264420	1265440	más menos raíz d
1265440	1266120	b cuadrado
1266120	1266580	menos
1266580	1268600	4c partido por 2a
1268600	1270260	y uno aplicaba
1270260	1270940	esa poesía
1270940	1271120	y
1271120	1273080	¿no?
1276240	1276920	lo que
1276920	1277520	yo le digo
1277520	1278240	a mis alumnos
1278240	1280200	mis alumnos de ingeniería
1280200	1281140	que llegan bacanes
1281140	1282280	porque saben derivar
1282280	1283360	y saben integrar
1283360	1284780	y le pregunto
1284780	1285540	¿cuál es la derivada
1285540	1286000	del seno?
1286040	1286580	y todos saben
1286580	1287360	que es el coseno
1287360	1289140	después le pregunto
1289140	1289700	por la derivada
1289700	1290500	de la tangente
1290500	1292280	y me dicen
1292280	1292960	que es uno partido
1292960	1293640	por la secante
1293640	1293840	igual
1293840	1294540	alguna cosa
1294540	1295020	de esas
1295020	1295900	y yo le pregunto
1295900	1296880	¿y qué significa
1296880	1297580	eso por ser?
1299080	1299620	y hasta ahí
1299620	1300240	nomás llegamos
1300240	1301300	se sabe la poesía
1301300	1302280	pero no entienden
1302280	1303780	para qué sirve
1303780	1306800	ese cambio
1306800	1308420	es el que tenemos
1308420	1308960	que hacer
1308960	1309680	porque
1309680	1310400	no tengo
1310400	1311560	lo puede resolver
1311560	1312420	un computador
1312420	1313320	al estilo
1313320	1313900	que estábamos
1313900	1314600	acostumbrados
1314600	1315640	hay problemas
1315640	1317140	no vamos a aplicar
1317140	1318200	inteligencia artificial
1318200	1319060	para resolver
1319060	1319640	problemas
1319640	1320960	y tienen una solución
1320960	1321460	exacta
1321460	1322220	como por ejemplo
1322220	1323420	un sistema de ecuaciones
1323420	1325300	lo vamos a aplicar
1325300	1326740	en aquellos
1326740	1328000	mundos
1328000	1329720	un poco más difíciles
1329720	1330980	el gran desprestigio
1330980	1331940	o no desprestigio
1331940	1332700	el olvido
1332700	1333180	o
1333180	1334680	ese desprecio
1334680	1335120	que sufrió
1335120	1336220	la inteligencia artificial
1336220	1337180	durante años
1337180	1338580	se ve a que
1338580	1340380	querían dominar el mundo
1340380	1340800	eran como
1340800	1341740	Pinky y Cerebro
1341740	1345980	esta
1345980	1347560	inteligencia artificial
1347560	1349100	es un concepto
1349100	1349420	que nace
1349420	1349720	en el año
1349720	1350880	55
1350880	1352480	se juntaron
1352480	1353240	unos viejos
1353240	1356020	en Estados Unidos
1356020	1356740	en una reunión
1356740	1357540	y cómo le ponemos
1357540	1358240	esta técnica
1358240	1359080	que se nos acaba
1359080	1359720	de ocurrir
